ear_data,ear
2009-10-05,83767.07141
2009-10-06,83480.14753
2009-10-07,83270.21494
2009-10-08,83202.42889
2009-10-09,83181.88315
2009-10-10,83167.1315
2009-10-11,83223.89629
2009-10-12,83237.30034
2009-10-13,83050.15491
2009-10-14,82899.91614
2009-10-15,82635.58037
2009-10-16,82560.19128
2009-10-17,82419.77519
2009-10-18,82466.10085
2009-10-19,82448.81733
2009-10-20,82452.87399000001
2009-10-21,82418.79655
2009-10-22,82466.68964
2009-10-23,82552.09228
2009-10-24,82690.4656
2009-10-25,82827.56255
2009-10-26,82767.23738
2009-10-27,82750.22371
2009-10-28,82857.56926
2009-10-29,82953.78033
2009-10-30,82961.58163
2009-10-31,83068.78548
2009-11-01,83193.44996
2009-11-02,83175.33676
2009-11-03,83048.74338
2009-11-04,82884.28538
2009-11-05,82716.67144
2009-11-06,82603.44664
2009-11-07,82658.18337
2009-11-08,82728.00465
2009-11-09,82682.6155
2009-11-10,82686.73609
2009-11-11,82761.60014
2009-11-12,82822.29427
2009-11-13,82783.36605
2009-11-14,82768.37333
2009-11-15,82780.15294
2009-11-16,82705.1966
2009-11-17,82563.57499
2009-11-18,82436.42125
2009-11-19,82245.49564000001
2009-11-20,82104.96625
2009-11-21,82003.18042
2009-11-22,82046.76059
2009-11-23,81958.65553999999
2009-11-24,81807.55891
2009-11-25,81629.61174
2009-11-26,81467.35222999999
2009-11-27,82499.23468000001
2009-11-28,82532.99991
2009-11-29,82625.9272
2009-11-30,82605.84237
2009-12-01,82655.45143
2009-12-02,82757.13044
2009-12-03,82870.70267
2009-12-04,83311.15586
2009-12-05,83793.50201000001
2009-12-06,84324.09542
2009-12-07,84903.74484
2009-12-08,85643.66806
2009-12-09,86154.15564
2009-12-10,86542.20561
2009-12-11,86832.10839
2009-12-12,87134.51423
2009-12-13,87449.31702
2009-12-14,87613.51282
2009-12-15,87611.38515
2009-12-16,87547.57074
2009-12-17,87473.72812000001
2009-12-18,87381.34675
2009-12-19,87306.56788
2009-12-20,87191.50607
2009-12-21,86902.83042
2009-12-22,86671.91264000001
2009-12-23,86397.61254
2009-12-24,86297.89805
2009-12-25,86231.42381000001
2009-12-26,86243.80648
2009-12-27,86513.45419
2009-12-28,86868.66776000001
2009-12-29,87268.86636
2009-12-30,87830.43092
2009-12-31,88321.45767
2010-01-01,88972.96386
2010-01-02,89289.66032
2010-01-03,89443.61489
2010-01-04,89529.18051
2010-01-05,89597.21447
2010-01-06,89590.12231
2010-01-07,89615.10048000001
2010-01-08,89777.91319
2010-01-09,89957.8603
2010-01-10,90101.01368
2010-01-11,90110.29006
2010-01-12,90223.83413
2010-01-13,90343.25752
2010-01-14,90599.75652000001
2010-01-15,90773.28529
2010-01-16,90991.32398
2010-01-17,91248.24847
2010-01-18,91255.78733
2010-01-19,91368.41643
2010-01-20,91517.88887000001
2010-01-21,91747.57992
2010-01-22,91885.10964000001
2010-01-23,92058.53226
2010-01-24,92238.96169
2010-01-25,92454.59619
2010-01-26,92753.47762
2010-01-27,92989.19674
2010-01-28,93105.86817
2010-01-29,93324.75785
2010-01-30,93822.21684000001
2010-01-31,94138.11881
2010-02-01,94177.79887
2010-02-02,94206.35142
2010-02-03,94114.70046000001
2010-02-04,93965.27048
2010-02-05,93744.84883
2010-02-06,93776.57875
2010-02-07,93844.52783
2010-02-08,93785.40826
2010-02-09,93761.89797
2010-02-10,93745.21029
2010-02-11,93778.22386
2010-02-12,93768.69912
2010-02-13,93861.16554
2010-02-14,93847.98833000001
2010-02-15,93806.49255000001
2010-02-16,93795.66994
2010-02-17,93702.91264000001
2010-02-18,93751.50746
2010-02-19,93765.55677
2010-02-20,93946.75219
2010-02-21,94154.93994
2010-02-22,94105.00469
2010-02-23,94113.21732
2010-02-24,94145.40825000001
2010-02-25,94320.56114
2010-02-26,94526.38021
2010-02-27,94835.79318000001
2010-02-28,95412.93906
2010-03-01,95967.10667000001
2010-03-02,96562.3586
2010-03-03,97094.15078
2010-03-04,97505.42738000001
2010-03-05,97745.14671
2010-03-06,98113.6439
2010-03-07,98346.57594
2010-03-08,98363.70349
2010-03-09,98329.16530000001
2010-03-10,98230.18854
2010-03-11,98172.71459999999
2010-03-12,98113.41092000001
2010-03-13,98053.15686
2010-03-14,98177.25385000001
2010-03-15,98207.43063
2010-03-16,98375.03771
2010-03-17,98528.45365000001
2010-03-18,98650.89853
2010-03-19,98652.10442
2010-03-20,98774.76911000001
2010-03-21,99027.77178
2010-03-22,99085.49426
2010-03-23,99315.69604
2010-03-24,99504.33091
2010-03-25,99752.12063
2010-03-26,99970.74763000001
2010-03-27,100214.12589
2010-03-28,100454.88727
2010-03-29,100531.21935
2010-03-30,100604.28178
2010-03-31,100660.22396
2010-04-01,100694.41474000001
2010-04-02,100855.71673
2010-04-03,101103.5635
2010-04-04,101432.84848
2010-04-05,101690.43282
2010-04-06,101904.3937
2010-04-07,102019.24983
2010-04-08,102155.38930000001
2010-04-09,102170.47407
2010-04-10,102184.84964
2010-04-11,102157.39616
2010-04-12,102022.76029
2010-04-13,101928.37208
2010-04-14,101890.50065
2010-04-15,101824.06952
2010-04-16,101681.57585000001
2010-04-17,101653.59779
2010-04-18,101669.23594
2010-04-19,101393.6241
2010-04-20,101245.66963
2010-04-21,101290.73278
2010-04-22,101108.80635
2010-04-23,101021.77895
2010-04-24,101020.13365
2010-04-25,101078.99782
2010-04-26,100850.30667
2010-04-27,100585.70163000001
2010-04-28,100452.33547
2010-04-29,100249.20428
2010-04-30,100130.65323
2010-05-01,100195.50318
2010-05-02,100169.27682
2010-05-03,99928.90544
2010-05-04,99627.05985
2010-05-05,99488.49513000001
2010-05-06,99334.1645
2010-05-07,99156.4935
2010-05-08,99101.64351000001
2010-05-09,99172.7204
2010-05-10,99130.01177
2010-05-11,98966.83054000001
2010-05-12,98827.32229
2010-05-13,98792.7059
2010-05-14,98676.42397
2010-05-15,98635.65847
2010-05-16,98663.95543
2010-05-17,98481.27749000001
2010-05-18,98334.64125
2010-05-19,98221.62864000001
2010-05-20,98131.31079
2010-05-21,98045.00025
2010-05-22,97990.47614
2010-05-23,98010.05736
2010-05-24,97774.82031
2010-05-25,97513.54106
2010-05-26,97419.07472
2010-05-27,97272.15534
2010-05-28,97120.54815
2010-05-29,96973.34504
2010-05-30,96832.17021
2010-05-31,96628.30155
2010-06-01,96461.01374
2010-06-02,96292.95306
2010-06-03,96283.9675
2010-06-04,96008.22763000001
2010-06-05,95906.91724000001
2010-06-06,95940.45575
2010-06-07,95706.73654
2010-06-08,95570.16460999999
2010-06-09,95427.67088
2010-06-10,95243.22758
2010-06-11,95025.53656000001
2010-06-12,94904.90055
2010-06-13,94819.05815000001
2010-06-14,94530.84356000001
2010-06-15,94377.69753
2010-06-16,94090.83759
2010-06-17,93803.89251
2010-06-18,93579.22259
2010-06-19,93525.8333
2010-06-20,93360.43165
2010-06-21,93159.19413
2010-06-22,92927.27614
2010-06-23,92761.94574
2010-06-24,92634.49414
2010-06-25,92458.68171
2010-06-26,92284.03951
2010-06-27,92239.57224
2010-06-28,91935.7834
2010-06-29,91622.93808
2010-06-30,91380.97810000001
2010-07-01,91117.01142000001
2010-07-02,90875.51952
2010-07-03,90666.65116000001
2010-07-04,90570.17782
2010-07-05,90209.94337000001
2010-07-06,89867.38947
2010-07-07,89590.82736
2010-07-08,89219.91934000001
2010-07-09,88888.36522
2010-07-10,88633.41969000001
2010-07-11,88461.30943000001
2010-07-12,88005.93467
2010-07-13,87643.30997
2010-07-14,87398.47765
2010-07-15,87098.50445
2010-07-16,86892.29550000001
2010-07-17,86798.68012
2010-07-18,86815.871
2010-07-19,86501.92605
2010-07-20,86300.61017
2010-07-21,86044.95491
2010-07-22,85841.38353
2010-07-23,85645.71261
2010-07-24,85460.16947
2010-07-25,85408.46795
2010-07-26,85034.45311
2010-07-27,84693.52291
2010-07-28,84341.86245
2010-07-29,83993.74805
2010-07-30,83619.72631
2010-07-31,83495.62925
2010-08-01,83388.62368
2010-08-02,83005.80767000001
2010-08-03,82684.6716
2010-08-04,82354.9044
2010-08-05,82073.30655000001
2010-08-06,81738.34787
2010-08-07,82822.03076000001
2010-08-08,82739.63496
2010-08-09,82333.88329
2010-08-10,81934.88324
2010-08-11,81666.9165
2010-08-12,81288.87362
2010-08-13,80993.36829
2010-08-14,80783.79053
2010-08-15,80607.77943
2010-08-16,80209.03484
2010-08-17,79878.94161
2010-08-18,79462.29673
2010-08-19,79104.76431
2010-08-20,78694.05549
2010-08-21,78394.83406000001
2010-08-22,78159.97315
2010-08-23,77747.12255
2010-08-24,77331.19401
2010-08-25,76851.1744
2010-08-26,76366.21874
2010-08-27,75891.12817
2010-08-28,75510.70254
2010-08-29,75217.92782
2010-08-30,74781.36846
2010-08-31,74329.51151
2010-09-01,73866.81793
2010-09-02,73342.77789
2010-09-03,72813.34074
2010-09-04,72397.4618
2010-09-05,72126.93479
2010-09-06,71669.21261
2010-09-07,71430.81278000001
2010-09-08,71015.50831
2010-09-09,70503.35449
2010-09-10,70070.65326
2010-09-11,69744.4749
2010-09-12,69469.48707
2010-09-13,68994.03482
2010-09-14,68409.83260000001
2010-09-15,67940.70646
2010-09-16,67489.86367
2010-09-17,66966.39104
2010-09-18,66555.98014
2010-09-19,66329.16875
2010-09-20,65805.79533
2010-09-21,65305.20867
2010-09-22,64840.13844
2010-09-23,64435.40056
2010-09-24,64085.68321
2010-09-25,63811.32638
2010-09-26,63531.5512
2010-09-27,63199.43667
2010-09-28,62862.14496
2010-09-29,62640.170360000004
2010-09-30,62422.19571
2010-10-01,62135.144290000004
2010-10-02,61962.580050000004
2010-10-03,61981.03364
2010-10-04,61656.70613
2010-10-05,61407.14327
2010-10-06,61153.25426
2010-10-07,60835.203180000004
2010-10-08,60585.41328
2010-10-09,60460.39424
2010-10-10,60365.97745
2010-10-11,60121.08113
2010-10-12,59940.79361
2010-10-13,59510.070850000004
2010-10-14,59101.7733
2010-10-15,58700.95072
2010-10-16,58461.63596
2010-10-17,58403.75048
2010-10-18,58065.36652
2010-10-19,57763.26566
2010-10-20,57451.95925
2010-10-21,57104.24929
2010-10-22,56774.21995
2010-10-23,56508.76388
2010-10-24,56310.47662
2010-10-25,55973.2204
2010-10-26,55626.8226
2010-10-27,55326.920320000005
2010-10-28,55012.69216
2010-10-29,54603.55068
2010-10-30,54300.768840000004
2010-10-31,54207.4087
2010-11-01,53919.0876
2010-11-02,53809.88382
2010-11-03,53548.79639
2010-11-04,53308.28314
2010-11-05,53006.74263
2010-11-06,52903.51767
2010-11-07,52838.80964
2010-11-08,52573.77911
2010-11-09,52296.30911
2010-11-10,52072.731719999996
2010-11-11,51926.50758
2010-11-12,51667.86697
2010-11-13,51641.28608
2010-11-14,51594.613190000004
2010-11-15,51593.78349
2010-11-16,51556.62827
2010-11-17,51548.21013
2010-11-18,51491.16168
2010-11-19,51361.4904
2010-11-20,51263.28663
2010-11-21,51214.53574
2010-11-22,51137.835159999995
2010-11-23,51126.00564
2010-11-24,51134.09776
2010-11-25,51132.92053
2010-11-26,51085.8576
2010-11-27,51060.46095
2010-11-28,51107.81475
2010-11-29,50935.420770000004
2010-11-30,50746.65821
2010-12-01,50591.62554
2010-12-02,50513.75462
2010-12-03,50466.23056
2010-12-04,50474.05287
2010-12-05,50748.77083
2010-12-06,50912.753220000006
2010-12-07,51026.04869
2010-12-08,51195.8042
2010-12-09,51276.85924
2010-12-10,51248.17873
2010-12-11,51362.0842
2010-12-12,51524.87507
2010-12-13,51541.77478
2010-12-14,51683.161589999996
2010-12-15,51953.16329
2010-12-16,52342.91478
2010-12-17,52718.42545
2010-12-18,53066.26292
2010-12-19,53410.27064
2010-12-20,53489.10589
2010-12-21,53532.87086
2010-12-22,53544.331320000005
2010-12-23,53654.13039
2010-12-24,53942.40846
2010-12-25,54284.21028
2010-12-26,54655.89814
2010-12-27,55012.11138
2010-12-28,55433.0399
2010-12-29,55865.35828
2010-12-30,56448.07034
2010-12-31,56994.88311
2011-01-01,57745.64264
2011-01-02,58497.85601
2011-01-03,59316.59328
2011-01-04,60329.220870000005
2011-01-05,61337.79178
2011-01-06,62358.681710000004
2011-01-07,63417.861710000005
2011-01-08,64434.55302
2011-01-09,65369.89809
2011-01-10,66070.49578
2011-01-11,66858.65935
2011-01-12,67624.6458
2011-01-13,68564.43063
2011-01-14,69647.02854
2011-01-15,70776.19996
2011-01-16,72025.64578
2011-01-17,72957.98388
2011-01-18,73829.98967
2011-01-19,74660.48554000001
2011-01-20,75331.7289
2011-01-21,75843.64874
2011-01-22,76468.26825000001
2011-01-23,77037.12986
2011-01-24,77432.97356
2011-01-25,77816.88857
2011-01-26,78096.8196
2011-01-27,78307.34049
2011-01-28,78584.25743000001
2011-01-29,78887.44341
2011-01-30,79184.87041
2011-01-31,79360.69693
2011-02-01,79616.57878
2011-02-02,79890.46730999999
2011-02-03,80158.18586000001
2011-02-04,80381.12499
2011-02-05,80717.50184
2011-02-06,81042.43191
2011-02-07,81104.10416
2011-02-08,81221.29328
2011-02-09,81297.7314
2011-02-10,81392.75078
2011-02-11,81444.35272
2011-02-12,81660.51180000001
2011-02-13,81988.66877999999
2011-02-14,82098.26943
2011-02-15,82240.04694
2011-02-16,82480.89378
2011-02-17,82792.60442
2011-02-18,83045.35851
2011-02-19,83502.23697
2011-02-20,83890.43552
2011-02-21,83962.27094
2011-02-22,84082.51686999999
2011-02-23,84139.44484
2011-02-24,84310.07981000001
2011-02-25,84612.27294
2011-02-26,84972.59962000001
2011-02-27,85516.24935000001
2011-02-28,86003.1695
2011-03-01,86533.40795000001
2011-03-02,87173.99924
2011-03-03,88040.38089
2011-03-04,88983.22932
2011-03-05,89857.95832
2011-03-06,90718.00703000001
2011-03-07,91562.7154
2011-03-08,92520.02482
2011-03-09,93256.50136000001
2011-03-10,93918.05012
2011-03-11,94592.65522
2011-03-12,95275.57205
2011-03-13,95885.75979
2011-03-14,96438.22529
2011-03-15,96848.43799
2011-03-16,97288.77081
2011-03-17,97677.38116
2011-03-18,98067.80002000001
2011-03-19,98510.87748
2011-03-20,99078.83922000001
2011-03-21,99692.97047
2011-03-22,100209.03970000001
2011-03-23,100653.3938
2011-03-24,101142.80395
2011-03-25,101617.1009
2011-03-26,102116.58153
2011-03-27,102641.8272
2011-03-28,103003.97633
2011-03-29,103370.32397
2011-03-30,103727.5796
2011-03-31,104044.77933
2011-04-01,104457.19727
2011-04-02,104970.40087
2011-04-03,105484.33511
2011-04-04,105892.39891
2011-04-05,106394.14171
2011-04-06,106821.78667
2011-04-07,107132.44081
2011-04-08,107376.16003
2011-04-09,107713.04079
2011-04-10,108046.87188
2011-04-11,108231.30855
2011-04-12,108323.93126
2011-04-13,108636.28768000001
2011-04-14,108881.68781
2011-04-15,108990.84913
2011-04-16,109232.75991000001
2011-04-17,109439.60737
2011-04-18,109428.82762
2011-04-19,109437.72826
2011-04-20,109497.25222000001
2011-04-21,109608.34246
2011-04-22,109735.95724
2011-04-23,109834.01217
2011-04-24,109973.71174
2011-04-25,110056.07921
2011-04-26,110170.10571
2011-04-27,110329.30877
2011-04-28,110450.9664
2011-04-29,110568.17734000001
2011-04-30,110779.18786
2011-05-01,110985.17003000001
2011-05-02,111059.53068
2011-05-03,111132.57216
2011-05-04,111208.79097
2011-05-05,111231.91847
2011-05-06,112665.30476
2011-05-07,112751.12618
2011-05-08,112832.67098
2011-05-09,112742.8076
2011-05-10,112726.53147
2011-05-11,112695.00017
2011-05-12,111231.89145
2011-05-13,111152.49585
2011-05-14,111190.23270000001
2011-05-15,111303.20209
2011-05-16,111265.61402000001
2011-05-17,111204.47328
2011-05-18,111115.23382
2011-05-19,111049.9869
2011-05-20,111006.37802999999
2011-05-21,111019.59782
2011-05-22,111079.51182
2011-05-23,111026.27191
2011-05-24,110828.22602
2011-05-25,110766.54662
2011-05-26,110674.71172
2011-05-27,110599.48644
2011-05-28,110562.90581
2011-05-29,110575.34545
2011-05-30,110404.49073
2011-05-31,110343.71921
2011-06-01,110211.20423
2011-06-02,110036.44888
2011-06-03,109902.4659
2011-06-04,109826.12712
2011-06-05,109811.57432
2011-06-06,109679.86073
2011-06-07,109514.33893
2011-06-08,109408.48264
2011-06-09,109296.99537
2011-06-10,109252.32959000001
2011-06-11,109252.74097
2011-06-12,109442.09941
2011-06-13,109327.91016
2011-06-14,109176.7286
2011-06-15,109008.56153
2011-06-16,108791.2393
2011-06-17,108610.49091000001
2011-06-18,108469.23816
2011-06-19,108413.87038000001
2011-06-20,108158.18000000001
2011-06-21,108002.8708
2011-06-22,107838.70330000001
2011-06-23,107830.59673
2011-06-24,107710.68378
2011-06-25,107605.40159
2011-06-26,107682.83939000001
2011-06-27,107563.53627
2011-06-28,107359.80217
2011-06-29,107127.30984
2011-06-30,106931.11466
2011-07-01,106788.20851
2011-07-02,106781.64018
2011-07-03,106818.90803
2011-07-04,106627.74056
2011-07-05,106520.2314
2011-07-06,106327.1493
2011-07-07,106165.71925000001
2011-07-08,105959.24745
2011-07-09,105952.67289
2011-07-10,105920.51713000001
2011-07-11,105672.15969
2011-07-12,105428.02204
2011-07-13,105290.1023
2011-07-14,105122.23987
2011-07-15,104891.13753
2011-07-16,104769.97652
2011-07-17,104720.90608
2011-07-18,104506.93744000001
2011-07-19,104237.82114
2011-07-20,104021.01601
2011-07-21,103826.21764
2011-07-22,103633.09313
2011-07-23,103584.56185
2011-07-24,103552.85297
2011-07-25,103291.13417
2011-07-26,103079.66971
2011-07-27,102845.10641000001
2011-07-28,102566.93395
2011-07-29,102326.66165000001
2011-07-30,102101.24703
2011-07-31,102047.05621
2011-08-01,101766.15310000001
2011-08-02,101465.33587
2011-08-03,101200.26971
2011-08-04,101016.4007
2011-08-05,100846.82923999999
2011-08-06,100735.28512
2011-08-07,100702.03041
2011-08-08,100357.43376
2011-08-09,99999.98617
2011-08-10,99730.15455
2011-08-11,99435.52845000001
2011-08-12,99202.90834000001
2011-08-13,99062.56315
2011-08-14,99028.63451
2011-08-15,98700.66149
2011-08-16,98417.65952
2011-08-17,98089.06959
2011-08-18,97771.52904000001
2011-08-19,97367.18876
2011-08-20,97104.83891
2011-08-21,96981.44361
2011-08-22,96700.52655000001
2011-08-23,96341.95155
2011-08-24,96071.50255
2011-08-25,95710.71463
2011-08-26,95356.05433
2011-08-27,95110.95944
2011-08-28,94872.05591000001
2011-08-29,94508.60832
2011-08-30,94121.03360000001
2011-08-31,93761.77768
2011-09-01,93429.10267000001
2011-09-02,93077.93158
2011-09-03,92680.56288
2011-09-04,92443.37557
2011-09-05,92083.38901
2011-09-06,91701.08368
2011-09-07,91374.21723
2011-09-08,90956.31689
2011-09-09,90529.00549
2011-09-10,90210.03983
2011-09-11,89939.78963
2011-09-12,89472.37963
2011-09-13,89047.76307
2011-09-14,88674.98233
2011-09-15,88355.51285
2011-09-16,87919.49924
2011-09-17,87576.16477
2011-09-18,87366.33153000001
2011-09-19,86941.19714
2011-09-20,86565.78518
2011-09-21,86211.17432
2011-09-22,85842.28005
2011-09-23,85443.52814000001
2011-09-24,85237.06362
2011-09-25,84976.69923
2011-09-26,84587.31603
2011-09-27,84205.03216
2011-09-28,83724.18955
2011-09-29,83273.54507000001
2011-09-30,82773.2217
2011-10-01,82375.9596
2011-10-02,82156.91397
2011-10-03,81665.29881
2011-10-04,81321.85839
2011-10-05,80904.30582
2011-10-06,80454.10846
2011-10-07,80049.76845
2011-10-08,79731.10061000001
2011-10-09,79608.28737
2011-10-10,79221.04624000001
2011-10-11,78909.56263
2011-10-12,78743.65089
2011-10-13,78549.73879
2011-10-14,78454.27175
2011-10-15,78615.87132
2011-10-16,79005.01292000001
2011-10-17,79218.33529
2011-10-18,79267.89463
2011-10-19,79223.21447
2011-10-20,79158.89648
2011-10-21,79047.04042
2011-10-22,79014.0978
2011-10-23,78980.0416
2011-10-24,78717.42934
2011-10-25,78490.28431
2011-10-26,78296.99687
2011-10-27,78094.91538
2011-10-28,77881.48668
2011-10-29,77734.60263000001
2011-10-30,77638.12177
2011-10-31,77404.18963
2011-11-01,77173.56257000001
2011-11-02,77053.73489
2011-11-03,76716.0814
2011-11-04,76348.52066000001
2011-11-05,76167.04185
2011-11-06,76034.66135
2011-11-07,75647.4273
2011-11-08,75270.07256
2011-11-09,74875.84587
2011-11-10,74398.39368
2011-11-11,73982.94745
2011-11-12,73593.84813
2011-11-13,73475.43898
2011-11-14,73266.57761000001
2011-11-15,73390.56119000001
2011-11-16,73417.1778
2011-11-17,73428.05712
2011-11-18,73344.95938
2011-11-19,73262.8545
2011-11-20,73245.96113
2011-11-21,72913.41392
2011-11-22,72662.69513000001
2011-11-23,72499.46415
2011-11-24,72296.4183
2011-11-25,72096.4789
2011-11-26,71944.60234
2011-11-27,71928.04238
2011-11-28,71751.98196
2011-11-29,71593.84327
2011-11-30,71452.98798
2011-12-01,71310.50858
2011-12-02,71229.41103
2011-12-03,71231.76582
2011-12-04,71374.91243
2011-12-05,71169.70355
2011-12-06,70934.73636
2011-12-07,70729.42126
2011-12-08,70596.59418
2011-12-09,70617.11899
2011-12-10,70913.87286
2011-12-11,71257.24282
2011-12-12,71429.31105
2011-12-13,71567.8338
2011-12-14,71633.2443
2011-12-15,71798.35511
2011-12-16,72017.60677
2011-12-17,72345.38839000001
2011-12-18,72794.62169
2011-12-19,73148.60152
2011-12-20,73348.64785000001
2011-12-21,73462.36953
2011-12-22,73517.58864
2011-12-23,73592.70812
2011-12-24,73761.96059
2011-12-25,74002.88539000001
2011-12-26,74046.65766
2011-12-27,74190.2013
2011-12-28,74433.08368
2011-12-29,74725.96517
2011-12-30,75015.59841
2011-12-31,75480.17893
2012-01-01,76157.50732
2012-01-02,76892.40215000001
2012-01-03,77750.67782
2012-01-04,78646.11604000001
2012-01-05,79206.85795
2012-01-06,79733.02608
2012-01-07,80385.31954
2012-01-08,81155.09313000001
2012-01-09,81845.99594000001
2012-01-10,82694.95261
2012-01-11,83666.82201
2012-01-12,84538.88469
2012-01-13,85281.21907
2012-01-14,85990.37612
2012-01-15,86794.63785
2012-01-16,87361.20202
2012-01-17,87955.11333000001
2012-01-18,88649.20013
2012-01-19,89394.65483
2012-01-20,90109.50020000001
2012-01-21,90769.75062
2012-01-22,91526.02769
2012-01-23,91888.11335
2012-01-24,92397.32416
2012-01-25,92870.45728
2012-01-26,93279.17321
2012-01-27,93737.46271
2012-01-28,94174.19938
2012-01-29,94562.59646
2012-01-30,94864.5911
2012-01-31,95049.70132
2012-02-01,95372.95106
2012-02-02,95609.8123
2012-02-03,95890.11254
2012-02-04,96236.08525
2012-02-05,96579.06506
2012-02-06,96552.01610000001
2012-02-07,96468.9823
2012-02-08,96388.63646
2012-02-09,96398.47342
2012-02-10,96388.2965
2012-02-11,96536.4428
2012-02-12,96977.4988
2012-02-13,97380.77555
2012-02-14,97694.23829
2012-02-15,98085.58622000001
2012-02-16,98252.47713
2012-02-17,98400.64511000001
2012-02-18,98649.50633999999
2012-02-19,99076.77590000001
2012-02-20,99210.63916
2012-02-21,99387.85624000001
2012-02-22,99408.7568
2012-02-23,99463.13913000001
2012-02-24,99639.93768
2012-02-25,99917.20948
2012-02-26,100272.50083
2012-02-27,100339.66258
2012-02-28,100373.25765
2012-02-29,100305.83320000001
2012-03-01,100294.98929
2012-03-02,100243.48665
2012-03-03,100163.33194999999
2012-03-04,100257.47203
2012-03-05,100158.32501
2012-03-06,99911.40043
2012-03-07,99683.75217
2012-03-08,99461.03291000001
2012-03-09,99227.37779
2012-03-10,99048.36693999999
2012-03-11,99009.29683
2012-03-12,98792.32229
2012-03-13,98523.15000000001
2012-03-14,98320.56528
2012-03-15,98133.1505
2012-03-16,98037.00354
2012-03-17,98107.57691
2012-03-18,98339.60829
2012-03-19,98262.92187
2012-03-20,98211.28476
2012-03-21,98032.8272
2012-03-22,97918.07779000001
2012-03-23,97830.32788
2012-03-24,97836.95209
2012-03-25,97982.2121
2012-03-26,97866.83140000001
2012-03-27,97731.10356
2012-03-28,97710.02618
2012-03-29,97661.87117
2012-03-30,97603.97879
2012-03-31,97649.35398
2012-04-01,97845.35766000001
2012-04-02,97714.58002000001
2012-04-03,97612.05728000001
2012-04-04,97436.02506
2012-04-05,97304.75098
2012-04-06,97339.25389
2012-04-07,97334.59441
2012-04-08,97354.53731
2012-04-09,97243.05715000001
2012-04-10,97094.23717000001
2012-04-11,96956.11207
2012-04-12,96750.95268
2012-04-13,96451.14246
2012-04-14,96365.11572
2012-04-15,96303.57773
2012-04-16,96062.76644
2012-04-17,95879.40091
2012-04-18,95643.17104
2012-04-19,95410.92702
2012-04-20,95146.72605
2012-04-21,95084.25196
2012-04-22,95110.05291
2012-04-23,94924.16262
2012-04-24,94740.3007
2012-04-25,94494.20579
2012-04-26,94353.05169000001
2012-04-27,94273.54182
2012-04-28,94335.37698
2012-04-29,94556.65610000001
2012-04-30,94620.05153
2012-05-01,94911.0388
2012-05-02,94916.32901
2012-05-03,94905.87494
2012-05-04,94893.35
2012-05-05,94976.2773
2012-05-06,95126.18918
2012-05-07,94870.65441
2012-05-08,94647.956
2012-05-09,94453.30676
2012-05-10,94176.07024
2012-05-11,94054.78864
2012-05-12,93913.28038
2012-05-13,93850.17492
2012-05-14,93600.90269
2012-05-15,93251.8873
2012-05-16,93260.72413
2012-05-17,93166.26474
2012-05-18,93015.44469
2012-05-19,92932.23336
2012-05-20,92947.36068
2012-05-21,92635.41578
2012-05-22,92369.70414
2012-05-23,92134.19769
2012-05-24,91867.56406
2012-05-25,91550.93125000001
2012-05-26,91412.44431
2012-05-27,91378.42344
2012-05-28,91103.1941
2012-05-29,90823.65281
2012-05-30,90619.67760000001
2012-05-31,90363.61817
2012-06-01,90118.72168
2012-06-02,89910.30678
2012-06-03,89970.23443
2012-06-04,89714.20279000001
2012-06-05,89658.86268
2012-06-06,89757.5342
2012-06-07,90050.64208
2012-06-08,90196.46193
2012-06-09,90401.71335
2012-06-10,90643.2335
2012-06-11,90579.96468
2012-06-12,90515.68192
2012-06-13,90452.45588000001
2012-06-14,90347.58543
2012-06-15,90240.33921
2012-06-16,90130.27737
2012-06-17,90157.25555
2012-06-18,89897.06151
2012-06-19,89738.17766
2012-06-20,89961.71243
2012-06-21,90134.02824
2012-06-22,90359.93207000001
2012-06-23,90658.19607
2012-06-24,91044.24558
2012-06-25,91086.81896
2012-06-26,91076.96071
2012-06-27,90992.33795
2012-06-28,90865.4819
2012-06-29,90711.98805
2012-06-30,90586.40157
2012-07-01,90562.04729
2012-07-02,90255.18746
2012-07-03,89947.66808
2012-07-04,89721.82114
2012-07-05,89465.23008
2012-07-06,89206.39077
2012-07-07,89006.94033
2012-07-08,89050.78347
2012-07-09,88829.3619
2012-07-10,88581.50825
2012-07-11,88313.03791
2012-07-12,88039.79464000001
2012-07-13,87747.73607
2012-07-14,87647.26989000001
2012-07-15,87579.55483000001
2012-07-16,87226.39101
2012-07-17,86955.14064
2012-07-18,86710.76913
2012-07-19,86467.19895
2012-07-20,86247.58582000001
2012-07-21,86149.16207
2012-07-22,86116.51009000001
2012-07-23,85756.49521000001
2012-07-24,85440.47251
2012-07-25,85154.15846
2012-07-26,84868.82305
2012-07-27,84605.40174
2012-07-28,84427.08529
2012-07-29,84393.64565
2012-07-30,84050.37454
2012-07-31,83851.1578
2012-08-01,83568.70866
2012-08-02,83234.35979
2012-08-03,82913.34408
2012-08-04,82724.69486
2012-08-05,82648.66072
2012-08-06,82235.48355
2012-08-07,81846.69607
2012-08-08,81517.18433
2012-08-09,81119.93616
2012-08-10,80713.90796
2012-08-11,80361.65893
2012-08-12,80189.63366
2012-08-13,79751.70544
2012-08-14,79308.27375000001
2012-08-15,78935.84089
2012-08-16,78453.04122
2012-08-17,77943.88029
2012-08-18,77587.06408
