nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;ena_data;ena_bruta_res_mwmed;ena_bruta_res_percentualmlt;ena_armazenavel_res_mwmed;ena_armazenavel_res_percentualmlt
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-08-14;154.0;115.95;154.0;115.95
OURINHOS;249;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2008-08-14;37.0;167.39;37.0;167.39
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2008-08-14;327.0;75.61;327.0;75.61
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2008-08-14;467.0;75.61;467.0;75.61
P. COLOMBIA;12;Fio dagua;GRANDE;;SE;SUDESTE;2008-08-14;140.0;118.33;140.0;118.33
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2008-08-14;31.0;105.98;31.0;105.98
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;2008-08-14;89.0;56.4;89.0;56.4
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;2008-08-14;70.0;67.99;70.0;67.99
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;2008-08-14;14.0;35.0;14.0;35.0
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2008-08-14;58.0;51.05;58.0;51.05
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2008-08-14;47.0;144.04;47.0;144.04
PICADA;126;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2008-08-14;23.0;97.05;22.0;92.83
PIRAJU;48;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2008-08-14;58.0;166.02;58.0;166.02
PONTE DE PEDRA;281;Fio dagua;PARAGUAI;;SE;SUDESTE;2008-08-14;147.0;102.91;147.0;102.91
PONTE NOVA;105;Reservatório sem usina;TIETE;;SE;SUDESTE;2008-08-14;0.0;;0.0;
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;2008-08-14;16.0;52.58;16.0;52.58
PORTO PRIMAVERA;46;Fio dagua;PARANA;;SE;SUDESTE;2008-08-14;885.0;133.05;885.0;133.05
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;2008-08-14;156.0;197.81;156.0;197.81
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;2008-08-14;51.0;55.51;51.0;55.51
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2008-08-14;24.0;51.62;24.0;51.62
ROSAL;217;Fio dagua;ITABAPOANA;;SE;SUDESTE;2008-08-14;25.0;102.0;25.0;102.0
ROSANA;63;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2008-08-14;382.0;210.67;382.0;210.67
SA CARVALHO;193;Fio dagua;DOCE;;SE;SUDESTE;2008-08-14;25.0;65.89;25.0;65.89
SALTO CAXIAS;82;Fio dagua;IGUACU;;S;SUL;2008-08-14;1293.0;173.22;1293.0;173.22
SALTO GRANDE CM;134;Fio dagua;DOCE;;SE;SUDESTE;2008-08-14;29.0;53.85;26.0;48.28
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2008-08-14;75.0;160.03;67.0;142.96
SALTO OSORIO;78;Fio dagua;IGUACU;;S;SUL;2008-08-14;973.0;158.01;973.0;158.01
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;2008-08-14;1443.0;167.5;1443.0;167.5
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2008-08-14;18.0;107.42;18.0;107.42
SANTA CECILIA;125;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2008-08-14;0.0;0.0;0.0;0.0
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;2008-08-14;249.0;340.14;165.0;225.39
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-08-14;849.0;127.51;849.0;127.51
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;2008-08-14;1013.0;123.47;1013.0;123.47
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2008-08-14;166.0;72.26;166.0;72.26
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2008-08-14;203.0;77.04;203.0;77.04
SOBRADINHO INCR;168;Posto incremental;SAO FRANCISCO;;NE;NORDESTE;2008-08-14;0.0;;0.0;
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2008-08-14;25.0;93.1;16.0;59.59
STA.CLARA-MG;283;Fio dagua;MUCURI;;SE;SUDESTE;2008-08-14;12.0;52.78;12.0;52.78
TAQUARUÇU;62;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2008-08-14;443.0;230.48;443.0;230.48
TOCOS;180;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2008-08-14;0.0;;0.0;
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;;SE;SUDESTE;2008-08-14;350.0;198.66;350.0;198.66
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2008-08-14;107.0;114.86;83.0;89.09
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;2008-08-14;1220.0;76.71;1220.0;76.71
VIGARIO;182;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2008-08-14;0.0;;0.0;
VOLTA GRANDE;11;Fio dagua;GRANDE;;SE;SUDESTE;2008-08-14;152.0;120.1;53.0;41.88
XINGO;178;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2008-08-14;933.0;75.58;933.0;75.58
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;2008-08-15;613.0;128.61;613.0;128.61
AIMORES;143;Fio dagua;DOCE;;SE;SUDESTE;2008-08-15;53.0;53.84;53.0;53.84
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;2008-08-15;45.0;123.07;45.0;123.07
BARIRI;38;Fio dagua;TIETE;;SE;SUDESTE;2008-08-15;61.0;133.4;61.0;133.4
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;2008-08-15;224.0;43.05;224.0;43.05
BILL E PEDRAS;888;Reservatório sem usina;TIETE;;SE;SUDESTE;2008-08-15;0.0;;0.0;
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;2008-08-15;0.0;;0.0;
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;2008-08-15;85.0;95.87;85.0;95.87
C. DOURADA;32;Fio dagua;PARANAIBA;;SE;SUDESTE;2008-08-15;215.0;111.41;215.0;111.41
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-08-15;94.0;116.01;94.0;116.01
C.BRANCO-2;28;Fio dagua;PARANAIBA;;SE;SUDESTE;2008-08-15;78.0;114.83;36.0;53.0
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;2008-08-15;23.0;115.43;23.0;115.43
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;2008-08-15;11.0;89.47;11.0;89.47
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;2008-08-15;356.0;57.95;356.0;57.95
CANA BRAVA;252;Fio dagua;TOCANTINS;;SE;SUDESTE;2008-08-15;64.0;63.0;64.0;63.0
CANDONGA;139;Fio dagua;DOCE;;SE;SUDESTE;2008-08-15;30.0;76.58;30.0;76.58
CANOAS I;52;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2008-08-15;115.0;228.91;115.0;228.91
CANOAS II;51;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2008-08-15;91.0;220.96;91.0;220.96
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2008-08-15;1225.0;388.29;1225.0;388.29
CASTRO ALVES;97;Fio dagua;JACUI;;S;SUL;2008-08-15;40.0;23.24;28.0;16.27
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2008-08-15;428.0;284.68;428.0;284.68
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-08-15;109.0;97.09;109.0;97.09
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-08-15;27.0;82.15;27.0;82.15
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;2008-08-15;30.0;123.38;24.0;98.71
D. FRANCISCA;114;Fio dagua;JACUI;;S;SUL;2008-08-15;98.0;68.02;98.0;68.02
DARDANELOS;310;Fio dagua;AMAZONAS;;SE;SUDESTE;2008-08-15;93.0;187.05;93.0;187.05
E. DA CUNHA;15;Fio dagua;GRANDE;;SE;SUDESTE;2008-08-15;35.0;115.37;35.0;115.37
EDGARD SOUZA;107;Reservatório Com Usina de Bombeamento;TIETE;;SE;SUDESTE;2008-08-15;0.0;;0.0;
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-08-15;215.0;101.48;215.0;101.48
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;2008-08-15;0.0;;0.0;
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-08-15;27.0;145.62;27.0;145.62
FONTES;132;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2008-08-15;25.0;107.19;25.0;107.19
FUNDÃO;72;Fio dagua;IGUACU;;S;SUL;2008-08-15;336.0;428.61;105.0;133.94
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2008-08-15;81.0;127.52;81.0;127.52
FUNIL-MG;4;Fio dagua;GRANDE;;SE;SUDESTE;2008-08-15;44.0;91.69;44.0;91.69
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;2008-08-15;370.0;117.89;370.0;117.89
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;2008-08-15;1327.0;187.31;1327.0;187.31
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;2008-08-15;226.0;236.88;226.0;236.88
GUAPORE;196;Fio dagua;AMAZONAS;;SE;SUDESTE;2008-08-15;40.0;95.88;35.0;83.9
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;2008-08-15;0.0;;0.0;
GUILM. AMORIM;192;Fio dagua;DOCE;;SE;SUDESTE;2008-08-15;26.0;68.57;26.0;68.57
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2008-08-15;123.0;99.48;123.0;99.48
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2008-08-15;1230.0;122.4;1230.0;122.4
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2008-08-15;80.0;138.46;80.0;138.46
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2008-08-15;88.0;119.59;82.0;111.43
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2008-08-15;82.0;151.83;82.0;151.83
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;2008-08-15;24.0;45.42;24.0;45.42
ITÁ;92;Fio dagua;URUGUAI;;S;SUL;2008-08-15;822.0;66.61;822.0;66.61
ITAIPU;66;Fio dagua;PARANA;;SE;SUDESTE;2008-08-15;11859.0;180.11;9288.0;141.07
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2008-08-15;384.0;76.11;384.0;76.11
ITAPEBI;154;Fio dagua;JEQUITINHONHA;;NE;NORDESTE;2008-08-15;36.0;43.71;36.0;43.71
ITAUBA;113;Fio dagua;JACUI;;S;SUL;2008-08-15;190.0;66.81;190.0;66.81
ITIQUIRA I;304;Fio dagua;PARAGUAI;;SE;SUDESTE;2008-08-15;45.0;124.62;45.0;124.62
ITIQUIRA II;305;Fio dagua;PARAGUAI;;SE;SUDESTE;2008-08-15;73.0;124.18;73.0;124.18
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-08-15;473.0;107.92;473.0;107.92
ITUTINGA;2;Fio dagua;GRANDE;;SE;SUDESTE;2008-08-15;14.0;91.72;14.0;91.72
JACUI;112;Fio dagua;JACUI;;S;SUL;2008-08-15;150.0;66.28;150.0;66.28
JAGUARA;9;Fio dagua;GRANDE;;SE;SUDESTE;2008-08-15;227.0;119.65;180.0;94.88
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2008-08-15;7.0;81.55;7.0;81.55
JAURU;195;Fio dagua;PARAGUAI;;SE;SUDESTE;2008-08-15;57.0;86.44;57.0;86.44
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;2008-08-15;0.0;;0.0;
JUPIA;45;Fio dagua;PARANA;;SE;SUDESTE;2008-08-15;854.0;136.29;854.0;136.29
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2008-08-15;69.0;158.99;69.0;158.99
L. C. BARRETO;8;Fio dagua;GRANDE;;SE;SUDESTE;2008-08-15;312.0;119.41;312.0;119.41
LAJEADO;261;Fio dagua;TOCANTINS;;SE;SUDESTE;2008-08-15;105.0;53.11;103.0;52.09
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2008-08-15;0.0;;0.0;
LIMOEIRO;16;Fio dagua;GRANDE;;SE;SUDESTE;2008-08-15;10.0;117.28;10.0;117.28
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;2008-08-15;181.0;119.67;181.0;119.67
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;2008-08-15;480.0;55.2;480.0;55.2
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;2008-08-15;47.0;133.48;47.0;133.48
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;2008-08-15;532.0;123.16;532.0;123.16
MASCARENHAS;144;Fio dagua;DOCE;;SE;SUDESTE;2008-08-15;44.0;53.17;44.0;53.17
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-08-15;112.0;115.89;112.0;115.89
MONTE CLARO;98;Fio dagua;JACUI;;S;SUL;2008-08-15;41.0;27.6;35.0;23.56
MOXOTO;173;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2008-08-15;83.0;74.88;83.0;74.88
N. AVANHANDAVA;42;Fio dagua;TIETE;;SE;SUDESTE;2008-08-15;192.0;181.44;192.0;181.44
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2008-08-15;322.0;129.12;322.0;129.12
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-08-15;153.0;115.19;153.0;115.19
OURINHOS;249;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2008-08-15;59.0;266.91;58.0;262.39
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2008-08-15;325.0;75.15;325.0;75.15
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2008-08-15;465.0;75.29;465.0;75.29
P. COLOMBIA;12;Fio dagua;GRANDE;;SE;SUDESTE;2008-08-15;138.0;116.64;138.0;116.64
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2008-08-15;27.0;92.3;27.0;92.3
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;2008-08-15;83.0;52.6;83.0;52.6
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;2008-08-15;68.0;66.04;68.0;66.04
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;2008-08-15;14.0;35.0;14.0;35.0
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2008-08-15;58.0;51.05;58.0;51.05
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2008-08-15;42.0;128.71;42.0;128.71
PICADA;126;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2008-08-15;22.0;92.83;21.0;88.61
PIRAJU;48;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2008-08-15;59.0;168.88;59.0;168.88
PONTE DE PEDRA;281;Fio dagua;PARAGUAI;;SE;SUDESTE;2008-08-15;146.0;102.21;146.0;102.21
PONTE NOVA;105;Reservatório sem usina;TIETE;;SE;SUDESTE;2008-08-15;0.0;;0.0;
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;2008-08-15;16.0;52.58;16.0;52.58
PORTO PRIMAVERA;46;Fio dagua;PARANA;;SE;SUDESTE;2008-08-15;887.0;133.35;887.0;133.35
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;2008-08-15;133.0;168.65;133.0;168.65
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;2008-08-15;95.0;103.41;95.0;103.41
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2008-08-15;24.0;51.62;24.0;51.62
ROSAL;217;Fio dagua;ITABAPOANA;;SE;SUDESTE;2008-08-15;23.0;93.84;23.0;93.84
ROSANA;63;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2008-08-15;443.0;244.31;443.0;244.31
SA CARVALHO;193;Fio dagua;DOCE;;SE;SUDESTE;2008-08-15;25.0;65.89;25.0;65.89
SALTO CAXIAS;82;Fio dagua;IGUACU;;S;SUL;2008-08-15;1632.0;218.64;1632.0;218.64
SALTO GRANDE CM;134;Fio dagua;DOCE;;SE;SUDESTE;2008-08-15;29.0;53.85;26.0;48.28
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2008-08-15;103.0;219.77;96.0;204.84
SALTO OSORIO;78;Fio dagua;IGUACU;;S;SUL;2008-08-15;1257.0;204.13;1257.0;204.13
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;2008-08-15;1888.0;219.15;1888.0;219.15
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2008-08-15;16.0;95.48;16.0;95.48
SANTA CECILIA;125;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2008-08-15;0.0;0.0;0.0;0.0
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;2008-08-15;320.0;437.13;152.0;207.64
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-08-15;839.0;126.0;839.0;126.0
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;2008-08-15;1284.0;156.5;1284.0;156.5
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2008-08-15;150.0;65.3;150.0;65.3
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2008-08-15;202.0;76.66;202.0;76.66
SOBRADINHO INCR;168;Posto incremental;SAO FRANCISCO;;NE;NORDESTE;2008-08-15;0.0;;0.0;
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2008-08-15;26.0;96.83;17.0;63.31
STA.CLARA-MG;283;Fio dagua;MUCURI;;SE;SUDESTE;2008-08-15;12.0;52.78;12.0;52.78
TAQUARUÇU;62;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2008-08-15;613.0;318.93;613.0;318.93
TOCOS;180;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2008-08-15;0.0;;0.0;
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;;SE;SUDESTE;2008-08-15;357.0;202.63;357.0;202.63
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2008-08-15;104.0;111.64;103.0;110.56
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;2008-08-15;1164.0;73.19;1164.0;73.19
VIGARIO;182;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2008-08-15;0.0;;0.0;
VOLTA GRANDE;11;Fio dagua;GRANDE;;SE;SUDESTE;2008-08-15;151.0;119.31;51.0;40.3
XINGO;178;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2008-08-15;929.0;75.26;929.0;75.26
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;2008-08-16;593.0;124.41;593.0;124.41
AIMORES;143;Fio dagua;DOCE;;SE;SUDESTE;2008-08-16;53.0;53.84;53.0;53.84
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;2008-08-16;41.0;112.13;41.0;112.13
BARIRI;38;Fio dagua;TIETE;;SE;SUDESTE;2008-08-16;53.0;115.9;53.0;115.9
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;2008-08-16;202.0;38.82;202.0;38.82
BILL E PEDRAS;888;Reservatório sem usina;TIETE;;SE;SUDESTE;2008-08-16;0.0;;0.0;
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;2008-08-16;0.0;;0.0;
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;2008-08-16;86.0;97.0;86.0;97.0
C. DOURADA;32;Fio dagua;PARANAIBA;;SE;SUDESTE;2008-08-16;209.0;108.3;209.0;108.3
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-08-16;92.0;113.54;92.0;113.54
C.BRANCO-2;28;Fio dagua;PARANAIBA;;SE;SUDESTE;2008-08-16;77.0;113.36;23.0;33.86
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;2008-08-16;23.0;115.43;23.0;115.43
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;2008-08-16;11.0;89.47;11.0;89.47
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;2008-08-16;398.0;64.79;398.0;64.79
CANA BRAVA;252;Fio dagua;TOCANTINS;;SE;SUDESTE;2008-08-16;62.0;61.03;62.0;61.03
CANDONGA;139;Fio dagua;DOCE;;SE;SUDESTE;2008-08-16;29.0;74.03;29.0;74.03
CANOAS I;52;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2008-08-16;121.0;240.86;121.0;240.86
CANOAS II;51;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2008-08-16;95.0;230.67;95.0;230.67
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2008-08-16;1211.0;383.86;1211.0;383.86
CASTRO ALVES;97;Fio dagua;JACUI;;S;SUL;2008-08-16;39.0;22.66;26.0;15.11
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2008-08-16;393.0;261.4;393.0;261.4
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-08-16;107.0;95.31;107.0;95.31
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-08-16;25.0;76.06;25.0;76.06
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;2008-08-16;31.0;127.49;24.0;98.71
D. FRANCISCA;114;Fio dagua;JACUI;;S;SUL;2008-08-16;88.0;61.08;88.0;61.08
DARDANELOS;310;Fio dagua;AMAZONAS;;SE;SUDESTE;2008-08-16;89.0;179.01;89.0;179.01
E. DA CUNHA;15;Fio dagua;GRANDE;;SE;SUDESTE;2008-08-16;35.0;115.37;35.0;115.37
EDGARD SOUZA;107;Reservatório Com Usina de Bombeamento;TIETE;;SE;SUDESTE;2008-08-16;0.0;;0.0;
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-08-16;208.0;98.17;208.0;98.17
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;2008-08-16;0.0;;0.0;
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-08-16;26.0;140.23;26.0;140.23
FONTES;132;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2008-08-16;22.0;94.33;22.0;94.33
FUNDÃO;72;Fio dagua;IGUACU;;S;SUL;2008-08-16;328.0;418.41;75.0;95.67
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2008-08-16;73.0;114.93;73.0;114.93
FUNIL-MG;4;Fio dagua;GRANDE;;SE;SUDESTE;2008-08-16;44.0;91.69;44.0;91.69
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;2008-08-16;368.0;117.25;368.0;117.25
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;2008-08-16;1450.0;204.67;1450.0;204.67
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;2008-08-16;166.0;173.99;166.0;173.99
GUAPORE;196;Fio dagua;AMAZONAS;;SE;SUDESTE;2008-08-16;40.0;95.88;35.0;83.9
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;2008-08-16;0.0;;0.0;
GUILM. AMORIM;192;Fio dagua;DOCE;;SE;SUDESTE;2008-08-16;26.0;68.57;26.0;68.57
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2008-08-16;99.0;80.07;99.0;80.07
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2008-08-16;1207.0;120.12;1207.0;120.12
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2008-08-16;69.0;119.42;69.0;119.42
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2008-08-16;86.0;116.87;86.0;116.87
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2008-08-16;76.0;140.72;76.0;140.72
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;2008-08-16;26.0;49.21;26.0;49.21
ITÁ;92;Fio dagua;URUGUAI;;S;SUL;2008-08-16;954.0;77.3;954.0;77.3
ITAIPU;66;Fio dagua;PARANA;;SE;SUDESTE;2008-08-16;12530.0;190.31;9601.0;145.82
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2008-08-16;377.0;74.72;377.0;74.72
ITAPEBI;154;Fio dagua;JEQUITINHONHA;;NE;NORDESTE;2008-08-16;37.0;44.92;37.0;44.92
ITAUBA;113;Fio dagua;JACUI;;S;SUL;2008-08-16;169.0;59.43;169.0;59.43
ITIQUIRA I;304;Fio dagua;PARAGUAI;;SE;SUDESTE;2008-08-16;44.0;121.86;43.0;119.09
ITIQUIRA II;305;Fio dagua;PARAGUAI;;SE;SUDESTE;2008-08-16;72.0;122.48;72.0;122.48
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-08-16;459.0;104.73;459.0;104.73
ITUTINGA;2;Fio dagua;GRANDE;;SE;SUDESTE;2008-08-16;14.0;91.72;14.0;91.72
JACUI;112;Fio dagua;JACUI;;S;SUL;2008-08-16;130.0;57.44;130.0;57.44
JAGUARA;9;Fio dagua;GRANDE;;SE;SUDESTE;2008-08-16;221.0;116.49;221.0;116.49
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2008-08-16;7.0;81.55;7.0;81.55
JAURU;195;Fio dagua;PARAGUAI;;SE;SUDESTE;2008-08-16;56.0;84.92;55.0;83.4
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;2008-08-16;0.0;;0.0;
