nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;ena_data;ena_bruta_res_mwmed;ena_bruta_res_percentualmlt;ena_armazenavel_res_mwmed;ena_armazenavel_res_percentualmlt
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2006-07-18;75.0;83.39;75.0;83.39
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-07-18;53.0;83.36;53.0;83.36
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;2006-07-18;0.0;;0.0;
ITÁ;92;Fio dagua;URUGUAI;;S;SUL;2006-07-18;161.0;13.32;161.0;13.32
ITAIPU;66;Fio dagua;PARANA;;SE;SUDESTE;2006-07-18;6988.0;88.77;6988.0;88.77
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2006-07-18;490.0;84.72;490.0;84.72
ITAPEBI;154;Fio dagua;JEQUITINHONHA;;NE;NORDESTE;2006-07-18;76.0;78.01;76.0;78.01
ITAUBA;113;Fio dagua;JACUI;;S;SUL;2006-07-18;87.0;29.94;87.0;29.94
ITIQUIRA I;304;Fio dagua;PARAGUAI;;SE;SUDESTE;2006-07-18;45.0;115.17;45.0;115.17
ITIQUIRA II;305;Fio dagua;PARAGUAI;;SE;SUDESTE;2006-07-18;74.0;116.33;74.0;116.33
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-07-18;807.0;147.46;807.0;147.46
ITUTINGA;2;Fio dagua;GRANDE;;SE;SUDESTE;2006-07-18;12.0;67.53;12.0;67.53
JACUI;112;Fio dagua;JACUI;;S;SUL;2006-07-18;63.0;27.75;63.0;27.75
JAGUARA;9;Fio dagua;GRANDE;;SE;SUDESTE;2006-07-18;189.0;81.6;189.0;81.6
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2006-07-18;6.0;60.85;6.0;60.85
JAURU;195;Fio dagua;PARAGUAI;;SE;SUDESTE;2006-07-18;58.0;83.8;58.0;83.8
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;2006-07-18;0.0;;0.0;
JUPIA;45;Fio dagua;PARANA;;SE;SUDESTE;2006-07-18;874.0;118.88;874.0;118.88
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2006-07-18;54.0;103.86;54.0;103.86
L. C. BARRETO;8;Fio dagua;GRANDE;;SE;SUDESTE;2006-07-18;257.0;80.59;257.0;80.59
LAJEADO;261;Fio dagua;TOCANTINS;;SE;SUDESTE;2006-07-18;231.0;89.58;231.0;89.58
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2006-07-18;0.0;;0.0;
LIMOEIRO;16;Fio dagua;GRANDE;;SE;SUDESTE;2006-07-18;8.0;79.59;8.0;79.59
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-07-18;145.0;78.62;145.0;78.62
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;2006-07-18;120.0;14.06;120.0;14.06
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;2006-07-18;39.0;98.44;39.0;98.44
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-07-18;492.0;94.4;492.0;94.4
MASCARENHAS;144;Fio dagua;DOCE;;SE;SUDESTE;2006-07-18;63.0;67.41;63.0;67.41
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-07-18;127.0;108.42;127.0;108.42
MONTE CLARO;98;Fio dagua;JACUI;;S;SUL;2006-07-18;35.0;23.66;28.0;18.93
MOXOTO;173;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2006-07-18;107.0;84.31;107.0;84.31
N. AVANHANDAVA;42;Fio dagua;TIETE;;SE;SUDESTE;2006-07-18;122.0;99.59;122.0;99.59
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-07-18;246.0;86.38;246.0;86.38
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-07-18;155.0;94.98;155.0;94.98
OURINHOS;249;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-07-18;23.0;85.76;16.0;59.66
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2006-07-18;416.0;84.01;416.0;84.01
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2006-07-18;594.0;84.0;594.0;84.0
P. COLOMBIA;12;Fio dagua;GRANDE;;SE;SUDESTE;2006-07-18;123.0;84.72;123.0;84.72
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2006-07-18;21.0;63.59;21.0;63.59
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;2006-07-18;40.0;22.73;40.0;22.73
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;2006-07-18;28.0;27.14;28.0;27.14
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;2006-07-18;53.0;106.28;53.0;106.28
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2006-07-18;0.0;;0.0;
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-07-18;33.0;87.81;33.0;87.81
PICADA;126;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-07-18;14.0;52.1;14.0;52.1
PIRAJU;48;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-07-18;43.0;102.76;42.0;100.37
PONTE DE PEDRA;281;Fio dagua;PARAGUAI;;SE;SUDESTE;2006-07-18;145.0;96.46;143.0;95.13
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;2006-07-18;26.0;74.1;26.0;74.1
PORTO PRIMAVERA;46;Fio dagua;PARANA;;SE;SUDESTE;2006-07-18;878.0;112.59;878.0;112.59
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;2006-07-18;89.0;97.63;89.0;97.63
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;2006-07-18;12.0;12.32;12.0;12.32
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2006-07-18;72.0;132.62;72.0;132.62
ROSAL;217;Fio dagua;ITABAPOANA;;SE;SUDESTE;2006-07-18;31.0;105.29;31.0;105.29
ROSANA;63;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-07-18;134.0;60.87;134.0;60.87
SA CARVALHO;193;Fio dagua;DOCE;;SE;SUDESTE;2006-07-18;32.0;74.66;31.0;72.32
SALTO CAXIAS;82;Fio dagua;IGUACU;;S;SUL;2006-07-18;128.0;13.91;3.0;0.33
SALTO GRANDE CM;134;Fio dagua;DOCE;;SE;SUDESTE;2006-07-18;48.0;77.29;47.0;75.68
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-07-18;47.0;83.9;47.0;83.9
SALTO OSORIO;78;Fio dagua;IGUACU;;S;SUL;2006-07-18;118.0;15.54;118.0;15.54
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;2006-07-18;170.0;16.01;170.0;16.01
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2006-07-18;13.0;68.4;13.0;68.4
SANTA CECILIA;125;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2006-07-18;0.0;0.0;0.0;0.0
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;2006-07-18;14.0;14.31;14.0;14.31
SANTANA;181;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2006-07-18;0.0;;0.0;
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-07-18;1209.0;147.86;1209.0;147.86
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;2006-07-18;165.0;16.78;165.0;16.78
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2006-07-18;208.0;69.97;208.0;69.97
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2006-07-18;258.0;84.79;258.0;84.79
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-07-18;22.0;72.95;16.0;53.05
STA.CLARA-MG;283;Fio dagua;MUCURI;;SE;SUDESTE;2006-07-18;36.0;133.56;36.0;133.56
TAQUARUÇU;62;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-07-18;143.0;60.69;143.0;60.69
TOCOS;180;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2006-07-18;0.0;;0.0;
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;;SE;SUDESTE;2006-07-18;256.0;125.84;256.0;125.84
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2006-07-18;99.0;86.59;99.0;86.59
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;2006-07-18;2015.0;88.78;2015.0;88.78
VOLTA GRANDE;11;Fio dagua;GRANDE;;SE;SUDESTE;2006-07-18;132.0;85.22;132.0;85.22
XINGO;178;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2006-07-18;1188.0;84.06;1188.0;84.06
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-07-19;531.0;92.87;531.0;92.87
AIMORES;143;Fio dagua;DOCE;;SE;SUDESTE;2006-07-19;72.0;64.98;54.0;48.74
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;2006-07-19;39.0;89.89;39.0;89.89
BARIRI;38;Fio dagua;TIETE;;SE;SUDESTE;2006-07-19;50.0;92.66;50.0;92.66
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;2006-07-19;82.0;16.35;82.0;16.35
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;2006-07-19;108.0;111.35;108.0;111.35
C. DOURADA;32;Fio dagua;PARANAIBA;;SE;SUDESTE;2006-07-19;371.0;154.24;296.0;123.06
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-07-19;112.0;114.25;112.0;114.25
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-07-19;21.0;88.74;21.0;88.74
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-07-19;10.0;69.86;10.0;69.86
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;2006-07-19;0.0;;0.0;
CANA BRAVA;252;Fio dagua;TOCANTINS;;SE;SUDESTE;2006-07-19;84.0;64.57;84.0;64.57
CANDONGA;139;Fio dagua;DOCE;;SE;SUDESTE;2006-07-19;36.0;82.33;36.0;82.33
CANOAS I;52;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-07-19;47.0;78.43;26.0;43.39
CANOAS II;51;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-07-19;39.0;79.28;21.0;42.69
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2006-07-19;226.0;58.38;226.0;58.38
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2006-07-19;149.0;81.66;149.0;81.66
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-07-19;181.0;127.02;181.0;127.02
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-07-19;43.0;103.22;43.0;103.22
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;2006-07-19;51.0;158.56;24.0;74.62
D. FRANCISCA;114;Fio dagua;JACUI;;S;SUL;2006-07-19;60.0;39.48;60.0;39.48
DARDANELOS;310;Fio dagua;AMAZONAS;;SE;SUDESTE;2006-07-19;107.0;123.6;107.0;123.6
E. DA CUNHA;15;Fio dagua;GRANDE;;SE;SUDESTE;2006-07-19;31.0;86.6;31.0;86.6
EDGARD SOUZA;107;Reservatório Com Usina de Bombeamento;TIETE;;SE;SUDESTE;2006-07-19;0.0;;0.0;
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-07-19;323.0;122.18;323.0;122.18
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;2006-07-19;0.0;;0.0;
FONTES;132;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-07-19;28.0;96.01;28.0;96.01
FUNDÃO;72;Fio dagua;IGUACU;;S;SUL;2006-07-19;0.0;;0.0;
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2006-07-19;54.0;72.61;54.0;72.61
FUNIL-MG;4;Fio dagua;GRANDE;;SE;SUDESTE;2006-07-19;41.0;72.78;41.0;72.78
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-07-19;235.0;61.46;235.0;61.46
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;2006-07-19;115.0;13.67;115.0;13.67
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;2006-07-19;60.0;54.76;60.0;54.76
GUAPORE;196;Fio dagua;AMAZONAS;;SE;SUDESTE;2006-07-19;40.0;93.45;40.0;93.45
GUILM. AMORIM;192;Fio dagua;DOCE;;SE;SUDESTE;2006-07-19;34.0;79.23;34.0;79.23
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2006-07-19;112.0;80.43;112.0;80.43
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2006-07-19;1402.0;116.84;1402.0;116.84
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2006-07-19;62.0;91.73;62.0;91.73
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2006-07-19;69.0;76.72;69.0;76.72
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-07-19;53.0;83.36;53.0;83.36
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;2006-07-19;0.0;;0.0;
ITÁ;92;Fio dagua;URUGUAI;;S;SUL;2006-07-19;174.0;14.4;174.0;14.4
ITAIPU;66;Fio dagua;PARANA;;SE;SUDESTE;2006-07-19;7012.0;89.07;7012.0;89.07
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2006-07-19;483.0;83.51;483.0;83.51
ITAPEBI;154;Fio dagua;JEQUITINHONHA;;NE;NORDESTE;2006-07-19;75.0;76.98;75.0;76.98
ITAUBA;113;Fio dagua;JACUI;;S;SUL;2006-07-19;100.0;34.41;100.0;34.41
ITIQUIRA I;304;Fio dagua;PARAGUAI;;SE;SUDESTE;2006-07-19;45.0;115.17;45.0;115.17
ITIQUIRA II;305;Fio dagua;PARAGUAI;;SE;SUDESTE;2006-07-19;74.0;116.33;74.0;116.33
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-07-19;819.0;149.65;819.0;149.65
ITUTINGA;2;Fio dagua;GRANDE;;SE;SUDESTE;2006-07-19;13.0;73.16;13.0;73.16
JACUI;112;Fio dagua;JACUI;;S;SUL;2006-07-19;60.0;26.43;60.0;26.43
JAGUARA;9;Fio dagua;GRANDE;;SE;SUDESTE;2006-07-19;170.0;73.4;170.0;73.4
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2006-07-19;6.0;60.85;6.0;60.85
JAURU;195;Fio dagua;PARAGUAI;;SE;SUDESTE;2006-07-19;58.0;83.8;58.0;83.8
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;2006-07-19;0.0;;0.0;
JUPIA;45;Fio dagua;PARANA;;SE;SUDESTE;2006-07-19;864.0;117.52;864.0;117.52
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2006-07-19;53.0;101.94;53.0;101.94
L. C. BARRETO;8;Fio dagua;GRANDE;;SE;SUDESTE;2006-07-19;228.0;71.5;228.0;71.5
LAJEADO;261;Fio dagua;TOCANTINS;;SE;SUDESTE;2006-07-19;224.0;86.86;224.0;86.86
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2006-07-19;0.0;;0.0;
LIMOEIRO;16;Fio dagua;GRANDE;;SE;SUDESTE;2006-07-19;9.0;89.54;9.0;89.54
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-07-19;128.0;69.4;128.0;69.4
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;2006-07-19;124.0;14.53;124.0;14.53
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;2006-07-19;37.0;93.4;37.0;93.4
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-07-19;475.0;91.14;475.0;91.14
MASCARENHAS;144;Fio dagua;DOCE;;SE;SUDESTE;2006-07-19;61.0;65.27;61.0;65.27
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-07-19;130.0;110.98;130.0;110.98
MONTE CLARO;98;Fio dagua;JACUI;;S;SUL;2006-07-19;38.0;25.69;31.0;20.96
MOXOTO;173;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2006-07-19;105.0;82.73;105.0;82.73
N. AVANHANDAVA;42;Fio dagua;TIETE;;SE;SUDESTE;2006-07-19;112.0;91.42;112.0;91.42
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-07-19;220.0;77.25;220.0;77.25
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-07-19;163.0;99.89;163.0;99.89
OURINHOS;249;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-07-19;22.0;82.03;12.0;44.74
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2006-07-19;410.0;82.8;410.0;82.8
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2006-07-19;585.0;82.72;585.0;82.72
P. COLOMBIA;12;Fio dagua;GRANDE;;SE;SUDESTE;2006-07-19;115.0;79.21;115.0;79.21
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2006-07-19;16.0;48.45;16.0;48.45
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;2006-07-19;41.0;23.3;41.0;23.3
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;2006-07-19;27.0;26.17;27.0;26.17
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;2006-07-19;72.0;144.38;72.0;144.38
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2006-07-19;0.0;;0.0;
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-07-19;30.0;79.82;30.0;79.82
PICADA;126;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-07-19;15.0;55.82;15.0;55.82
PIRAJU;48;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-07-19;42.0;100.37;42.0;100.37
PONTE DE PEDRA;281;Fio dagua;PARAGUAI;;SE;SUDESTE;2006-07-19;144.0;95.8;137.0;91.14
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;2006-07-19;27.0;76.95;27.0;76.95
PORTO PRIMAVERA;46;Fio dagua;PARANA;;SE;SUDESTE;2006-07-19;903.0;115.8;903.0;115.8
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;2006-07-19;81.0;88.85;81.0;88.85
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;2006-07-19;11.0;11.29;11.0;11.29
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2006-07-19;73.0;134.46;73.0;134.46
ROSAL;217;Fio dagua;ITABAPOANA;;SE;SUDESTE;2006-07-19;31.0;105.29;31.0;105.29
ROSANA;63;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-07-19;130.0;59.06;130.0;59.06
SA CARVALHO;193;Fio dagua;DOCE;;SE;SUDESTE;2006-07-19;33.0;76.99;32.0;74.66
SALTO CAXIAS;82;Fio dagua;IGUACU;;S;SUL;2006-07-19;126.0;13.69;8.0;0.87
SALTO GRANDE CM;134;Fio dagua;DOCE;;SE;SUDESTE;2006-07-19;49.0;78.9;48.0;77.29
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-07-19;45.0;80.33;41.0;73.19
SALTO OSORIO;78;Fio dagua;IGUACU;;S;SUL;2006-07-19;116.0;15.27;116.0;15.27
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;2006-07-19;161.0;15.17;161.0;15.17
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2006-07-19;10.0;52.62;10.0;52.62
SANTA CECILIA;125;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2006-07-19;0.0;0.0;0.0;0.0
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;2006-07-19;12.0;12.26;12.0;12.26
SANTANA;181;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2006-07-19;0.0;;0.0;
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-07-19;1234.0;150.91;1234.0;150.91
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;2006-07-19;151.0;15.36;151.0;15.36
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2006-07-19;181.0;60.88;181.0;60.88
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2006-07-19;257.0;84.46;257.0;84.46
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-07-19;22.0;72.95;15.0;49.74
STA.CLARA-MG;283;Fio dagua;MUCURI;;SE;SUDESTE;2006-07-19;37.0;137.27;37.0;137.27
TAQUARUÇU;62;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-07-19;138.0;58.56;138.0;58.56
TOCOS;180;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2006-07-19;0.0;;0.0;
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;;SE;SUDESTE;2006-07-19;220.0;108.14;220.0;108.14
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2006-07-19;90.0;78.72;90.0;78.72
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;2006-07-19;2185.0;96.27;2185.0;96.27
VOLTA GRANDE;11;Fio dagua;GRANDE;;SE;SUDESTE;2006-07-19;122.0;78.76;122.0;78.76
XINGO;178;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2006-07-19;1170.0;82.78;1170.0;82.78
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-07-20;519.0;90.77;519.0;90.77
AIMORES;143;Fio dagua;DOCE;;SE;SUDESTE;2006-07-20;71.0;64.08;45.0;40.61
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;2006-07-20;40.0;92.2;40.0;92.2
BARIRI;38;Fio dagua;TIETE;;SE;SUDESTE;2006-07-20;48.0;88.95;48.0;88.95
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;2006-07-20;79.0;15.75;79.0;15.75
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;2006-07-20;107.0;110.32;107.0;110.32
C. DOURADA;32;Fio dagua;PARANAIBA;;SE;SUDESTE;2006-07-20;371.0;154.24;240.0;99.78
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-07-20;113.0;115.27;113.0;115.27
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-07-20;20.0;84.52;20.0;84.52
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-07-20;10.0;69.86;10.0;69.86
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;2006-07-20;0.0;;0.0;
CANA BRAVA;252;Fio dagua;TOCANTINS;;SE;SUDESTE;2006-07-20;79.0;60.73;79.0;60.73
CANDONGA;139;Fio dagua;DOCE;;SE;SUDESTE;2006-07-20;35.0;80.05;35.0;80.05
CANOAS I;52;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-07-20;45.0;75.1;23.0;38.38
CANOAS II;51;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-07-20;37.0;75.22;19.0;38.63
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2006-07-20;212.0;54.76;212.0;54.76
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2006-07-20;140.0;76.73;140.0;76.73
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-07-20;174.0;122.1;174.0;122.1
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-07-20;41.0;98.42;41.0;98.42
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;2006-07-20;51.0;158.56;19.0;59.07
D. FRANCISCA;114;Fio dagua;JACUI;;S;SUL;2006-07-20;52.0;34.21;52.0;34.21
DARDANELOS;310;Fio dagua;AMAZONAS;;SE;SUDESTE;2006-07-20;103.0;118.98;103.0;118.98
E. DA CUNHA;15;Fio dagua;GRANDE;;SE;SUDESTE;2006-07-20;30.0;83.8;30.0;83.8
EDGARD SOUZA;107;Reservatório Com Usina de Bombeamento;TIETE;;SE;SUDESTE;2006-07-20;0.0;;0.0;
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-07-20;322.0;121.8;322.0;121.8
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;2006-07-20;0.0;;0.0;
FONTES;132;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-07-20;28.0;96.01;28.0;96.01
FUNDÃO;72;Fio dagua;IGUACU;;S;SUL;2006-07-20;0.0;;0.0;
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2006-07-20;51.0;68.58;51.0;68.58
FUNIL-MG;4;Fio dagua;GRANDE;;SE;SUDESTE;2006-07-20;41.0;72.78;41.0;72.78
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-07-20;230.0;60.15;230.0;60.15
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;2006-07-20;107.0;12.72;107.0;12.72
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;2006-07-20;58.0;52.93;58.0;52.93
GUAPORE;196;Fio dagua;AMAZONAS;;SE;SUDESTE;2006-07-20;40.0;93.45;40.0;93.45
GUILM. AMORIM;192;Fio dagua;DOCE;;SE;SUDESTE;2006-07-20;34.0;79.23;34.0;79.23
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2006-07-20;113.0;81.15;113.0;81.15
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2006-07-20;1418.0;118.17;1418.0;118.17
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2006-07-20;59.0;87.3;57.0;84.34
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2006-07-20;62.0;68.94;62.0;68.94
