nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;ena_data;ena_bruta_res_mwmed;ena_bruta_res_percentualmlt;ena_armazenavel_res_mwmed;ena_armazenavel_res_percentualmlt
PIRAJU;48;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2009-08-01;124.0;354.94;124.0;354.94
PONTE DE PEDRA;281;Fio dagua;PARAGUAI;;SE;SUDESTE;2009-08-01;149.0;104.31;149.0;104.31
PONTE NOVA;105;Reservatório sem usina;TIETE;;SE;SUDESTE;2009-08-01;0.0;;0.0;
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;2009-08-01;29.0;95.29;29.0;95.29
PORTO PRIMAVERA;46;Fio dagua;PARANA;;SE;SUDESTE;2009-08-01;924.0;138.92;924.0;138.92
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;2009-08-01;183.0;232.05;183.0;232.05
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;2009-08-01;681.0;741.28;245.0;266.69
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2009-08-01;48.0;103.23;48.0;103.23
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2009-08-01;0.0;;0.0;
RONDON II;276;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;2009-08-01;0.0;;0.0;
ROSAL;217;Fio dagua;ITABAPOANA;;SE;SUDESTE;2009-08-01;44.0;179.52;44.0;179.52
ROSANA;63;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2009-08-01;523.0;288.43;523.0;288.43
SA CARVALHO;193;Fio dagua;DOCE;;SE;SUDESTE;2009-08-01;43.0;113.33;35.0;92.25
SALTO CAXIAS;82;Fio dagua;IGUACU;;S;SUL;2009-08-01;1201.0;160.9;1201.0;160.9
SALTO GRANDE CM;134;Fio dagua;DOCE;;SE;SUDESTE;2009-08-01;51.0;94.7;49.0;90.98
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2009-08-01;118.0;251.78;95.0;202.7
SALTO OSORIO;78;Fio dagua;IGUACU;;S;SUL;2009-08-01;1087.0;176.52;1087.0;176.52
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;2009-08-01;1599.0;185.61;1599.0;185.61
SAMUEL;279;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;2009-08-01;0.0;;0.0;
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2009-08-01;31.0;185.0;31.0;185.0
SANTA CECILIA;125;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2009-08-01;0.0;0.0;0.0;0.0
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;2009-08-01;224.0;305.99;106.0;144.8
SAO JOSE;101;Fio dagua;URUGUAI;;S;SUL;2009-08-01;0.0;;0.0;
SAO SALVADOR;253;Fio dagua;TOCANTINS;;SE;SUDESTE;2009-08-01;0.0;;0.0;
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-08-01;802.0;120.45;802.0;120.45
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;2009-08-01;1239.0;151.02;1239.0;151.02
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2009-08-01;260.0;113.18;260.0;113.18
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2009-08-01;259.0;98.29;259.0;98.29
SOBRADINHO INCR;168;Posto incremental;SAO FRANCISCO;;NE;NORDESTE;2009-08-01;0.0;;0.0;
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2009-08-01;35.0;130.34;34.0;126.62
STA.CLARA-MG;283;Fio dagua;MUCURI;;SE;SUDESTE;2009-08-01;22.0;96.76;22.0;96.76
TAQUARUÇU;62;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2009-08-01;559.0;290.84;559.0;290.84
TOCOS;180;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2009-08-01;0.0;;0.0;
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;;SE;SUDESTE;2009-08-01;421.0;238.96;421.0;238.96
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2009-08-01;137.0;147.06;137.0;147.06
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;2009-08-01;2159.0;135.76;2159.0;135.76
VIGARIO;182;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2009-08-01;0.0;;0.0;
VOLTA GRANDE;11;Fio dagua;GRANDE;;SE;SUDESTE;2009-08-01;176.0;139.06;176.0;139.06
XINGO;178;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2009-08-01;1155.0;93.57;1155.0;93.57
14 DE JULHO;99;Fio dagua;JACUI;;S;SUL;2009-08-02;60.0;45.91;53.0;40.55
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;2009-08-02;667.0;139.94;667.0;139.94
AIMORES;143;Fio dagua;DOCE;;SE;SUDESTE;2009-08-02;104.0;105.65;100.0;101.59
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;2009-08-02;85.0;232.47;85.0;232.47
BAGUARI;141;Fio dagua;DOCE;;SE;SUDESTE;2009-08-02;0.0;;0.0;
BARIRI;38;Fio dagua;TIETE;;SE;SUDESTE;2009-08-02;110.0;240.56;110.0;240.56
BARRA BRAUNA;185;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2009-08-02;0.0;;0.0;
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;2009-08-02;1605.0;308.43;1605.0;308.43
BILL E PEDRAS;888;Reservatório sem usina;TIETE;;SE;SUDESTE;2009-08-02;0.0;;0.0;
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;2009-08-02;0.0;;0.0;
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;2009-08-02;111.0;125.2;111.0;125.2
C. DOURADA;32;Fio dagua;PARANAIBA;;SE;SUDESTE;2009-08-02;210.0;108.82;210.0;108.82
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-08-02;101.0;124.65;101.0;124.65
C.BRANCO-2;28;Fio dagua;PARANAIBA;;SE;SUDESTE;2009-08-02;83.0;122.19;83.0;122.19
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;2009-08-02;24.0;120.45;24.0;120.45
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;2009-08-02;16.0;130.13;16.0;130.13
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;2009-08-02;2628.0;427.8;692.0;112.65
CANA BRAVA;252;Fio dagua;TOCANTINS;;SE;SUDESTE;2009-08-02;101.0;99.43;101.0;99.43
CANDONGA;139;Fio dagua;DOCE;;SE;SUDESTE;2009-08-02;48.0;122.53;48.0;122.53
CANOAS I;52;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2009-08-02;127.0;252.8;105.0;209.01
CANOAS II;51;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2009-08-02;102.0;247.66;89.0;216.1
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2009-08-02;863.0;273.55;863.0;273.55
CASTRO ALVES;97;Fio dagua;JACUI;;S;SUL;2009-08-02;88.0;51.13;75.0;43.57
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2009-08-02;420.0;279.36;420.0;279.36
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-08-02;108.0;96.2;108.0;96.2
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-08-02;0.0;;0.0;
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-08-02;34.0;103.45;34.0;103.45
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;2009-08-02;51.0;209.75;14.0;57.58
D. FRANCISCA;114;Fio dagua;JACUI;;S;SUL;2009-08-02;93.0;64.55;93.0;64.55
DARDANELOS;310;Fio dagua;AMAZONAS;;SE;SUDESTE;2009-08-02;107.0;215.21;107.0;215.21
E. DA CUNHA;15;Fio dagua;GRANDE;;SE;SUDESTE;2009-08-02;34.0;112.08;34.0;112.08
EDGARD SOUZA;107;Reservatório Com Usina de Bombeamento;TIETE;;SE;SUDESTE;2009-08-02;0.0;;0.0;
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-08-02;251.0;118.47;251.0;118.47
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;2009-08-02;0.0;;0.0;
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-08-02;25.0;134.84;25.0;134.84
FONTES;132;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2009-08-02;83.0;355.89;83.0;355.89
FOZ DO RIO CLARO;315;Fio dagua;PARANAIBA;;SE;SUDESTE;2009-08-02;0.0;;0.0;
FUNDÃO;72;Fio dagua;IGUACU;;S;SUL;2009-08-02;240.0;306.15;143.0;182.42
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2009-08-02;152.0;239.3;152.0;239.3
FUNIL-MG;4;Fio dagua;GRANDE;;SE;SUDESTE;2009-08-02;58.0;120.86;58.0;120.86
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;2009-08-02;413.0;131.59;413.0;131.59
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;2009-08-02;2054.0;289.93;2054.0;289.93
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;2009-08-02;184.0;192.85;184.0;192.85
GUAPORE;196;Fio dagua;AMAZONAS;;SE;SUDESTE;2009-08-02;40.0;95.88;34.0;81.5
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;2009-08-02;0.0;;0.0;
GUILM. AMORIM;192;Fio dagua;DOCE;;SE;SUDESTE;2009-08-02;43.0;113.41;43.0;113.41
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2009-08-02;213.0;172.27;213.0;172.27
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2009-08-02;1240.0;123.4;1240.0;123.4
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2009-08-02;138.0;238.84;138.0;238.84
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2009-08-02;99.0;134.53;99.0;134.53
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2009-08-02;99.0;183.3;99.0;183.3
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;2009-08-02;24.0;45.42;24.0;45.42
ITÁ;92;Fio dagua;URUGUAI;;S;SUL;2009-08-02;5882.0;476.62;4797.0;388.7
ITAIPU;66;Fio dagua;PARANA;;SE;SUDESTE;2009-08-02;13603.0;206.6;10970.0;166.61
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2009-08-02;488.0;96.72;488.0;96.72
ITAPEBI;154;Fio dagua;JEQUITINHONHA;;NE;NORDESTE;2009-08-02;67.0;81.34;67.0;81.34
ITAUBA;113;Fio dagua;JACUI;;S;SUL;2009-08-02;179.0;62.95;179.0;62.95
ITIQUIRA I;304;Fio dagua;PARAGUAI;;SE;SUDESTE;2009-08-02;42.0;116.32;42.0;116.32
ITIQUIRA II;305;Fio dagua;PARAGUAI;;SE;SUDESTE;2009-08-02;69.0;117.38;69.0;117.38
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-08-02;468.0;106.78;468.0;106.78
ITUTINGA;2;Fio dagua;GRANDE;;SE;SUDESTE;2009-08-02;20.0;131.02;20.0;131.02
JACUI;112;Fio dagua;JACUI;;S;SUL;2009-08-02;147.0;64.95;147.0;64.95
JAGUARA;9;Fio dagua;GRANDE;;SE;SUDESTE;2009-08-02;254.0;133.88;254.0;133.88
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2009-08-02;12.0;139.81;12.0;139.81
JAURU;195;Fio dagua;PARAGUAI;;SE;SUDESTE;2009-08-02;55.0;83.4;31.0;47.01
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;2009-08-02;0.0;;0.0;
JUPIA;45;Fio dagua;PARANA;;SE;SUDESTE;2009-08-02;888.0;141.71;888.0;141.71
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2009-08-02;140.0;322.59;140.0;322.59
L. C. BARRETO;8;Fio dagua;GRANDE;;SE;SUDESTE;2009-08-02;348.0;133.18;348.0;133.18
LAJEADO;261;Fio dagua;TOCANTINS;;SE;SUDESTE;2009-08-02;198.0;100.14;198.0;100.14
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2009-08-02;0.0;;0.0;
LIMOEIRO;16;Fio dagua;GRANDE;;SE;SUDESTE;2009-08-02;9.0;105.55;9.0;105.55
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;2009-08-02;201.0;132.9;201.0;132.9
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;2009-08-02;3244.0;373.08;3244.0;373.08
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;2009-08-02;33.0;93.72;0.0;0.0
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;2009-08-02;591.0;136.81;591.0;136.81
MASCARENHAS;144;Fio dagua;DOCE;;SE;SUDESTE;2009-08-02;87.0;105.12;87.0;105.12
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-08-02;121.0;125.2;121.0;125.2
MONJOLINHO;94;Fio dagua;URUGUAI;;S;SUL;2009-08-02;0.0;;0.0;
MONTE CLARO;98;Fio dagua;JACUI;;S;SUL;2009-08-02;71.0;47.79;65.0;43.75
MOXOTO;173;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2009-08-02;106.0;95.62;106.0;95.62
N. AVANHANDAVA;42;Fio dagua;TIETE;;SE;SUDESTE;2009-08-02;245.0;231.53;245.0;231.53
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2009-08-02;379.0;151.98;379.0;151.98
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-08-02;166.0;124.98;166.0;124.98
OURINHOS;249;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2009-08-02;61.0;275.96;61.0;275.96
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2009-08-02;414.0;95.73;414.0;95.73
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2009-08-02;591.0;95.69;591.0;95.69
P. COLOMBIA;12;Fio dagua;GRANDE;;SE;SUDESTE;2009-08-02;159.0;134.39;159.0;134.39
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2009-08-02;42.0;143.58;42.0;143.58
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;2009-08-02;273.0;173.01;273.0;173.01
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;2009-08-02;67.0;65.07;67.0;65.07
PASSO SAO JOAO;102;Fio dagua;URUGUAI;;S;SUL;2009-08-02;0.0;;0.0;
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;2009-08-02;23.0;57.5;23.0;57.5
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2009-08-02;105.0;92.42;105.0;92.42
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2009-08-02;56.0;171.62;56.0;171.62
PICADA;126;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2009-08-02;29.0;122.36;28.0;118.14
PIRAJU;48;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2009-08-02;115.0;329.17;115.0;329.17
PONTE DE PEDRA;281;Fio dagua;PARAGUAI;;SE;SUDESTE;2009-08-02;146.0;102.21;146.0;102.21
PONTE NOVA;105;Reservatório sem usina;TIETE;;SE;SUDESTE;2009-08-02;0.0;;0.0;
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;2009-08-02;29.0;95.29;29.0;95.29
PORTO PRIMAVERA;46;Fio dagua;PARANA;;SE;SUDESTE;2009-08-02;934.0;140.42;934.0;140.42
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;2009-08-02;189.0;239.65;189.0;239.65
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;2009-08-02;718.0;781.56;137.0;149.13
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2009-08-02;46.0;98.93;46.0;98.93
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2009-08-02;0.0;;0.0;
RONDON II;276;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;2009-08-02;0.0;;0.0;
ROSAL;217;Fio dagua;ITABAPOANA;;SE;SUDESTE;2009-08-02;40.0;163.2;40.0;163.2
ROSANA;63;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2009-08-02;467.0;257.55;467.0;257.55
SA CARVALHO;193;Fio dagua;DOCE;;SE;SUDESTE;2009-08-02;43.0;113.33;35.0;92.25
SALTO CAXIAS;82;Fio dagua;IGUACU;;S;SUL;2009-08-02;1918.0;256.95;1918.0;256.95
SALTO GRANDE CM;134;Fio dagua;DOCE;;SE;SUDESTE;2009-08-02;51.0;94.7;49.0;90.98
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2009-08-02;116.0;247.51;90.0;192.03
SALTO OSORIO;78;Fio dagua;IGUACU;;S;SUL;2009-08-02;1515.0;246.02;1515.0;246.02
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;2009-08-02;2383.0;276.61;2383.0;276.61
SAMUEL;279;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;2009-08-02;0.0;;0.0;
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2009-08-02;26.0;155.16;26.0;155.16
SANTA CECILIA;125;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2009-08-02;0.0;0.0;0.0;0.0
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;2009-08-02;214.0;292.33;119.0;162.56
SAO JOSE;101;Fio dagua;URUGUAI;;S;SUL;2009-08-02;0.0;;0.0;
SAO SALVADOR;253;Fio dagua;TOCANTINS;;SE;SUDESTE;2009-08-02;0.0;;0.0;
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-08-02;793.0;119.1;793.0;119.1
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;2009-08-02;1645.0;200.5;1645.0;200.5
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2009-08-02;231.0;100.56;231.0;100.56
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2009-08-02;276.0;104.74;276.0;104.74
SOBRADINHO INCR;168;Posto incremental;SAO FRANCISCO;;NE;NORDESTE;2009-08-02;0.0;;0.0;
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2009-08-02;36.0;134.07;34.0;126.62
STA.CLARA-MG;283;Fio dagua;MUCURI;;SE;SUDESTE;2009-08-02;21.0;92.36;21.0;92.36
TAQUARUÇU;62;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2009-08-02;514.0;267.42;514.0;267.42
TOCOS;180;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2009-08-02;0.0;;0.0;
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;;SE;SUDESTE;2009-08-02;396.0;224.77;396.0;224.77
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2009-08-02;137.0;147.06;137.0;147.06
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;2009-08-02;2101.0;132.11;2101.0;132.11
VIGARIO;182;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2009-08-02;0.0;;0.0;
VOLTA GRANDE;11;Fio dagua;GRANDE;;SE;SUDESTE;2009-08-02;171.0;135.11;171.0;135.11
XINGO;178;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2009-08-02;1181.0;95.67;1181.0;95.67
14 DE JULHO;99;Fio dagua;JACUI;;S;SUL;2009-08-03;126.0;96.41;115.0;87.99
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;2009-08-03;649.0;136.16;649.0;136.16
AIMORES;143;Fio dagua;DOCE;;SE;SUDESTE;2009-08-03;103.0;104.64;99.0;100.57
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;2009-08-03;72.0;196.92;72.0;196.92
BAGUARI;141;Fio dagua;DOCE;;SE;SUDESTE;2009-08-03;0.0;;0.0;
BARIRI;38;Fio dagua;TIETE;;SE;SUDESTE;2009-08-03;93.0;203.38;93.0;203.38
BARRA BRAUNA;185;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2009-08-03;0.0;;0.0;
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;2009-08-03;1726.0;331.68;1726.0;331.68
BILL E PEDRAS;888;Reservatório sem usina;TIETE;;SE;SUDESTE;2009-08-03;0.0;;0.0;
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;2009-08-03;0.0;;0.0;
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;2009-08-03;111.0;125.2;111.0;125.2
C. DOURADA;32;Fio dagua;PARANAIBA;;SE;SUDESTE;2009-08-03;208.0;107.78;208.0;107.78
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-08-03;99.0;122.18;99.0;122.18
C.BRANCO-2;28;Fio dagua;PARANAIBA;;SE;SUDESTE;2009-08-03;81.0;119.25;81.0;119.25
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;2009-08-03;24.0;120.45;24.0;120.45
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;2009-08-03;16.0;130.13;16.0;130.13
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;2009-08-03;2808.0;457.11;562.0;91.49
CANA BRAVA;252;Fio dagua;TOCANTINS;;SE;SUDESTE;2009-08-03;97.0;95.49;97.0;95.49
CANDONGA;139;Fio dagua;DOCE;;SE;SUDESTE;2009-08-03;48.0;122.53;48.0;122.53
CANOAS I;52;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2009-08-03;140.0;278.68;139.0;276.69
CANOAS II;51;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2009-08-03;116.0;281.66;113.0;274.37
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2009-08-03;826.0;261.82;826.0;261.82
CASTRO ALVES;97;Fio dagua;JACUI;;S;SUL;2009-08-03;254.0;147.57;148.0;85.99
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2009-08-03;529.0;351.86;529.0;351.86
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-08-03;108.0;96.2;108.0;96.2
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-08-03;0.0;;0.0;
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-08-03;33.0;100.4;33.0;100.4
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;2009-08-03;51.0;209.75;13.0;53.47
D. FRANCISCA;114;Fio dagua;JACUI;;S;SUL;2009-08-03;112.0;77.74;112.0;77.74
DARDANELOS;310;Fio dagua;AMAZONAS;;SE;SUDESTE;2009-08-03;102.0;205.16;102.0;205.16
E. DA CUNHA;15;Fio dagua;GRANDE;;SE;SUDESTE;2009-08-03;33.0;108.78;33.0;108.78
EDGARD SOUZA;107;Reservatório Com Usina de Bombeamento;TIETE;;SE;SUDESTE;2009-08-03;0.0;;0.0;
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-08-03;246.0;116.11;246.0;116.11
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;2009-08-03;0.0;;0.0;
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-08-03;25.0;134.84;25.0;134.84
FONTES;132;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2009-08-03;73.0;313.01;73.0;313.01
FOZ DO RIO CLARO;315;Fio dagua;PARANAIBA;;SE;SUDESTE;2009-08-03;0.0;;0.0;
FUNDÃO;72;Fio dagua;IGUACU;;S;SUL;2009-08-03;249.0;317.63;150.0;191.35
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2009-08-03;142.0;223.55;142.0;223.55
FUNIL-MG;4;Fio dagua;GRANDE;;SE;SUDESTE;2009-08-03;57.0;118.77;57.0;118.77
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;2009-08-03;399.0;127.13;399.0;127.13
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;2009-08-03;2057.0;290.35;2057.0;290.35
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;2009-08-03;178.0;186.57;178.0;186.57
GUAPORE;196;Fio dagua;AMAZONAS;;SE;SUDESTE;2009-08-03;40.0;95.88;40.0;95.88
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;2009-08-03;0.0;;0.0;
GUILM. AMORIM;192;Fio dagua;DOCE;;SE;SUDESTE;2009-08-03;42.0;110.77;42.0;110.77
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2009-08-03;181.0;146.39;181.0;146.39
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2009-08-03;1221.0;121.51;1221.0;121.51
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2009-08-03;114.0;197.3;114.0;197.3
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2009-08-03;96.0;130.46;96.0;130.46
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2009-08-03;97.0;179.6;97.0;179.6
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;2009-08-03;18.0;34.07;18.0;34.07
ITÁ;92;Fio dagua;URUGUAI;;S;SUL;2009-08-03;4917.0;398.42;3409.0;276.23
ITAIPU;66;Fio dagua;PARANA;;SE;SUDESTE;2009-08-03;12887.0;195.73;12507.0;189.96
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2009-08-03;482.0;95.53;482.0;95.53
ITAPEBI;154;Fio dagua;JEQUITINHONHA;;NE;NORDESTE;2009-08-03;73.0;88.62;73.0;88.62
ITAUBA;113;Fio dagua;JACUI;;S;SUL;2009-08-03;218.0;76.66;218.0;76.66
ITIQUIRA I;304;Fio dagua;PARAGUAI;;SE;SUDESTE;2009-08-03;42.0;116.32;42.0;116.32
