nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;ena_data;ena_bruta_res_mwmed;ena_bruta_res_percentualmlt;ena_armazenavel_res_mwmed;ena_armazenavel_res_percentualmlt
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;2005-09-10;0.0;;0.0;
CANA BRAVA;252;Fio dagua;TOCANTINS;;SE;SUDESTE;2005-09-10;74.0;77.35;74.0;77.35
CANDONGA;139;Fio dagua;DOCE;;SE;SUDESTE;2005-09-10;35.0;89.8;35.0;89.8
CANOAS I;52;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-09-10;54.0;98.4;54.0;98.4
CANOAS II;51;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-09-10;44.0;97.53;44.0;97.53
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2005-09-10;364.0;104.24;364.0;104.24
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2005-09-10;182.0;107.95;182.0;107.95
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-09-10;86.0;88.9;86.0;88.9
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;2005-09-10;14.0;66.6;14.0;66.6
D. FRANCISCA;114;Fio dagua;JACUI;;S;SUL;2005-09-10;129.0;78.3;116.0;70.41
E. DA CUNHA;15;Fio dagua;GRANDE;;SE;SUDESTE;2005-09-10;34.0;108.94;34.0;108.94
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-09-10;214.0;114.75;214.0;114.75
FONTES;132;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-09-10;22.0;86.11;22.0;86.11
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2005-09-10;61.0;92.86;61.0;92.86
FUNIL-MG;4;Fio dagua;GRANDE;;SE;SUDESTE;2005-09-10;44.0;89.53;44.0;89.53
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-09-10;364.0;111.17;364.0;111.17
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;2005-09-10;1969.0;237.27;150.0;18.08
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;2005-09-10;117.0;98.62;117.0;98.62
GUAPORE;196;Fio dagua;AMAZONAS;;SE;SUDESTE;2005-09-10;39.0;94.09;39.0;94.09
GUILM. AMORIM;192;Fio dagua;DOCE;;SE;SUDESTE;2005-09-10;42.0;110.06;42.0;110.06
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2005-09-10;137.0;83.04;137.0;83.04
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2005-09-10;901.0;94.25;901.0;94.25
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2005-09-10;75.0;122.6;75.0;122.6
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2005-09-10;94.0;124.69;94.0;124.69
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-09-10;65.0;117.95;65.0;117.95
ITÁ;92;Fio dagua;URUGUAI;;S;SUL;2005-09-10;2248.0;156.88;1370.0;95.61
ITAIPU;66;Fio dagua;PARANA;;SE;SUDESTE;2005-09-10;7016.0;106.23;7016.0;106.23
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2005-09-10;436.0;96.71;436.0;96.71
ITAPEBI;154;Fio dagua;JEQUITINHONHA;;NE;NORDESTE;2005-09-10;43.0;57.36;14.0;18.67
ITAUBA;113;Fio dagua;JACUI;;S;SUL;2005-09-10;291.0;89.09;291.0;89.09
ITIQUIRA I;304;Fio dagua;PARAGUAI;;SE;SUDESTE;2005-09-10;36.0;98.66;36.0;98.66
ITIQUIRA II;305;Fio dagua;PARAGUAI;;SE;SUDESTE;2005-09-10;59.0;99.32;59.0;99.32
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-09-10;381.0;98.12;381.0;98.12
ITUTINGA;2;Fio dagua;GRANDE;;SE;SUDESTE;2005-09-10;13.0;81.46;13.0;81.46
JACUI;112;Fio dagua;JACUI;;S;SUL;2005-09-10;225.0;87.29;86.0;33.37
JAGUARA;9;Fio dagua;GRANDE;;SE;SUDESTE;2005-09-10;242.0;123.84;242.0;123.84
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2005-09-10;8.0;89.72;8.0;89.72
JAURU;195;Fio dagua;PARAGUAI;;SE;SUDESTE;2005-09-10;63.0;96.76;63.0;96.76
JUPIA;45;Fio dagua;PARANA;;SE;SUDESTE;2005-09-10;621.0;102.79;621.0;102.79
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2005-09-10;53.0;112.44;53.0;112.44
L. C. BARRETO;8;Fio dagua;GRANDE;;SE;SUDESTE;2005-09-10;331.0;122.71;331.0;122.71
LAJEADO;261;Fio dagua;TOCANTINS;;SE;SUDESTE;2005-09-10;122.0;67.82;122.0;67.82
LIMOEIRO;16;Fio dagua;GRANDE;;SE;SUDESTE;2005-09-10;10.0;114.13;10.0;114.13
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-09-10;189.0;120.57;189.0;120.57
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;2005-09-10;1749.0;172.02;1457.0;143.3
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;2005-09-10;26.0;72.64;-1.0;-2.79
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-09-10;509.0;118.98;509.0;118.98
MASCARENHAS;144;Fio dagua;DOCE;;SE;SUDESTE;2005-09-10;94.0;118.13;94.0;118.13
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-09-10;85.0;95.82;85.0;95.82
MONTE CLARO;98;Fio dagua;JACUI;;S;SUL;2005-09-10;164.0;97.64;93.0;55.37
MOXOTO;173;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2005-09-10;95.0;95.89;95.0;95.89
N. AVANHANDAVA;42;Fio dagua;TIETE;;SE;SUDESTE;2005-09-10;123.0;110.36;123.0;110.36
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-09-10;252.0;100.71;252.0;100.71
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-09-10;98.0;80.94;98.0;80.94
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2005-09-10;370.0;95.73;370.0;95.73
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2005-09-10;529.0;95.83;529.0;95.83
P. COLOMBIA;12;Fio dagua;GRANDE;;SE;SUDESTE;2005-09-10;141.0;118.22;141.0;118.22
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2005-09-10;28.0;90.07;28.0;90.07
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;2005-09-10;85.0;48.75;85.0;48.75
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;2005-09-10;103.0;87.86;103.0;87.86
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;2005-09-10;36.0;131.61;36.0;131.61
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-09-10;33.0;99.97;33.0;99.97
PIRAJU;48;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-09-10;42.0;110.96;41.0;108.32
PONTE DE PEDRA;281;Fio dagua;PARAGUAI;;SE;SUDESTE;2005-09-10;148.0;104.46;148.0;104.46
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;2005-09-10;32.0;109.42;32.0;109.42
PORTO PRIMAVERA;46;Fio dagua;PARANA;;SE;SUDESTE;2005-09-10;646.0;100.18;646.0;100.18
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;2005-09-10;94.0;112.95;94.0;112.95
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;2005-09-10;159.0;154.12;114.0;110.5
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2005-09-10;47.0;110.33;42.0;98.59
ROSAL;217;Fio dagua;ITABAPOANA;;SE;SUDESTE;2005-09-10;39.0;160.79;36.0;148.42
ROSANA;63;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-09-10;219.0;111.11;219.0;111.11
SA CARVALHO;193;Fio dagua;DOCE;;SE;SUDESTE;2005-09-10;42.0;110.24;42.0;110.24
SALTO CAXIAS;82;Fio dagua;IGUACU;;S;SUL;2005-09-10;1879.0;218.13;642.0;74.53
SALTO GRANDE CM;134;Fio dagua;DOCE;;SE;SUDESTE;2005-09-10;57.0;110.15;50.0;96.62
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-09-10;50.0;97.18;50.0;97.18
SALTO OSORIO;78;Fio dagua;IGUACU;;S;SUL;2005-09-10;1620.0;224.54;263.0;36.45
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;2005-09-10;2209.0;217.62;117.0;11.53
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2005-09-10;17.0;95.26;17.0;95.26
SANTA CECILIA;125;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2005-09-10;0.0;0.0;0.0;0.0
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;2005-09-10;109.0;121.53;102.0;113.72
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-09-10;641.0;106.59;641.0;106.59
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;2005-09-10;2147.0;224.5;219.0;22.9
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2005-09-10;173.0;79.52;173.0;79.52
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2005-09-10;232.0;98.48;232.0;98.48
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-09-10;27.0;99.42;27.0;99.42
STA.CLARA-MG;283;Fio dagua;MUCURI;;SE;SUDESTE;2005-09-10;20.0;100.62;20.0;100.62
TAQUARUÇU;62;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-09-10;218.0;103.04;218.0;103.04
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;;SE;SUDESTE;2005-09-10;199.0;108.91;199.0;108.91
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2005-09-10;105.0;115.28;105.0;115.28
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;2005-09-10;1041.0;82.93;1041.0;82.93
VOLTA GRANDE;11;Fio dagua;GRANDE;;SE;SUDESTE;2005-09-10;159.0;123.48;159.0;123.48
XINGO;178;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2005-09-10;1057.0;95.81;1057.0;95.81
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-09-11;522.0;111.46;522.0;111.46
AIMORES;143;Fio dagua;DOCE;;SE;SUDESTE;2005-09-11;111.0;116.95;71.0;74.8
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;2005-09-11;42.0;106.45;42.0;106.45
BARIRI;38;Fio dagua;TIETE;;SE;SUDESTE;2005-09-11;56.0;114.32;56.0;114.32
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;2005-09-11;0.0;;0.0;
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;2005-09-11;83.0;95.75;83.0;95.75
C. DOURADA;32;Fio dagua;PARANAIBA;;SE;SUDESTE;2005-09-11;161.0;94.08;161.0;94.08
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-09-11;22.0;107.68;22.0;107.68
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-09-11;10.0;77.79;10.0;77.79
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;2005-09-11;0.0;;0.0;
CANA BRAVA;252;Fio dagua;TOCANTINS;;SE;SUDESTE;2005-09-11;71.0;74.21;71.0;74.21
CANDONGA;139;Fio dagua;DOCE;;SE;SUDESTE;2005-09-11;35.0;89.8;35.0;89.8
CANOAS I;52;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-09-11;57.0;103.87;57.0;103.87
CANOAS II;51;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-09-11;46.0;101.96;46.0;101.96
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2005-09-11;367.0;105.1;367.0;105.1
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2005-09-11;189.0;112.1;189.0;112.1
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-09-11;88.0;90.97;88.0;90.97
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;2005-09-11;13.0;61.85;13.0;61.85
D. FRANCISCA;114;Fio dagua;JACUI;;S;SUL;2005-09-11;260.0;157.82;37.0;22.46
E. DA CUNHA;15;Fio dagua;GRANDE;;SE;SUDESTE;2005-09-11;34.0;108.94;34.0;108.94
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-09-11;209.0;112.06;209.0;112.06
FONTES;132;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-09-11;21.0;82.2;21.0;82.2
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2005-09-11;59.0;89.81;59.0;89.81
FUNIL-MG;4;Fio dagua;GRANDE;;SE;SUDESTE;2005-09-11;41.0;83.43;41.0;83.43
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-09-11;342.0;104.46;342.0;104.46
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;2005-09-11;2135.0;257.28;184.0;22.17
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;2005-09-11;111.0;93.56;111.0;93.56
GUAPORE;196;Fio dagua;AMAZONAS;;SE;SUDESTE;2005-09-11;40.0;96.5;40.0;96.5
GUILM. AMORIM;192;Fio dagua;DOCE;;SE;SUDESTE;2005-09-11;42.0;110.06;42.0;110.06
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2005-09-11;156.0;94.56;156.0;94.56
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2005-09-11;969.0;101.36;969.0;101.36
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2005-09-11;72.0;117.69;72.0;117.69
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2005-09-11;89.0;118.06;89.0;118.06
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-09-11;64.0;116.13;64.0;116.13
ITÁ;92;Fio dagua;URUGUAI;;S;SUL;2005-09-11;2039.0;142.3;1616.0;112.78
ITAIPU;66;Fio dagua;PARANA;;SE;SUDESTE;2005-09-11;7214.0;109.23;7214.0;109.23
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2005-09-11;434.0;96.27;434.0;96.27
ITAPEBI;154;Fio dagua;JEQUITINHONHA;;NE;NORDESTE;2005-09-11;42.0;56.02;13.0;17.34
ITAUBA;113;Fio dagua;JACUI;;S;SUL;2005-09-11;410.0;125.52;410.0;125.52
ITIQUIRA I;304;Fio dagua;PARAGUAI;;SE;SUDESTE;2005-09-11;36.0;98.66;36.0;98.66
ITIQUIRA II;305;Fio dagua;PARAGUAI;;SE;SUDESTE;2005-09-11;58.0;97.63;58.0;97.63
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-09-11;372.0;95.8;372.0;95.8
ITUTINGA;2;Fio dagua;GRANDE;;SE;SUDESTE;2005-09-11;13.0;81.46;13.0;81.46
JACUI;112;Fio dagua;JACUI;;S;SUL;2005-09-11;325.0;126.09;223.0;86.52
JAGUARA;9;Fio dagua;GRANDE;;SE;SUDESTE;2005-09-11;223.0;114.12;223.0;114.12
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2005-09-11;6.0;67.29;6.0;67.29
JAURU;195;Fio dagua;PARAGUAI;;SE;SUDESTE;2005-09-11;63.0;96.76;63.0;96.76
JUPIA;45;Fio dagua;PARANA;;SE;SUDESTE;2005-09-11;649.0;107.43;649.0;107.43
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2005-09-11;61.0;129.41;61.0;129.41
L. C. BARRETO;8;Fio dagua;GRANDE;;SE;SUDESTE;2005-09-11;302.0;111.96;302.0;111.96
LAJEADO;261;Fio dagua;TOCANTINS;;SE;SUDESTE;2005-09-11;127.0;70.6;127.0;70.6
LIMOEIRO;16;Fio dagua;GRANDE;;SE;SUDESTE;2005-09-11;9.0;102.72;9.0;102.72
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-09-11;170.0;108.45;170.0;108.45
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;2005-09-11;1577.0;155.1;1285.0;126.39
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;2005-09-11;27.0;75.43;0.0;0.0
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-09-11;520.0;121.55;520.0;121.55
MASCARENHAS;144;Fio dagua;DOCE;;SE;SUDESTE;2005-09-11;94.0;118.13;94.0;118.13
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-09-11;82.0;92.43;82.0;92.43
MONTE CLARO;98;Fio dagua;JACUI;;S;SUL;2005-09-11;158.0;94.07;77.0;45.84
MOXOTO;173;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2005-09-11;94.0;94.88;94.0;94.88
N. AVANHANDAVA;42;Fio dagua;TIETE;;SE;SUDESTE;2005-09-11;120.0;107.66;120.0;107.66
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-09-11;248.0;99.12;248.0;99.12
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-09-11;81.0;66.9;81.0;66.9
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2005-09-11;368.0;95.21;368.0;95.21
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2005-09-11;526.0;95.29;526.0;95.29
P. COLOMBIA;12;Fio dagua;GRANDE;;SE;SUDESTE;2005-09-11;142.0;119.06;142.0;119.06
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2005-09-11;32.0;102.94;32.0;102.94
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;2005-09-11;84.0;48.17;84.0;48.17
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;2005-09-11;150.0;127.95;150.0;127.95
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;2005-09-11;35.0;127.95;35.0;127.95
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-09-11;32.0;96.94;32.0;96.94
PIRAJU;48;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-09-11;47.0;124.17;46.0;121.53
PONTE DE PEDRA;281;Fio dagua;PARAGUAI;;SE;SUDESTE;2005-09-11;146.0;103.04;146.0;103.04
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;2005-09-11;31.0;106.0;31.0;106.0
PORTO PRIMAVERA;46;Fio dagua;PARANA;;SE;SUDESTE;2005-09-11;662.0;102.66;662.0;102.66
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;2005-09-11;89.0;106.94;89.0;106.94
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;2005-09-11;184.0;178.35;124.0;120.19
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2005-09-11;47.0;110.33;42.0;98.59
ROSAL;217;Fio dagua;ITABAPOANA;;SE;SUDESTE;2005-09-11;38.0;156.67;33.0;136.05
ROSANA;63;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-09-11;210.0;106.54;210.0;106.54
SA CARVALHO;193;Fio dagua;DOCE;;SE;SUDESTE;2005-09-11;42.0;110.24;42.0;110.24
SALTO CAXIAS;82;Fio dagua;IGUACU;;S;SUL;2005-09-11;1864.0;216.39;771.0;89.5
SALTO GRANDE CM;134;Fio dagua;DOCE;;SE;SUDESTE;2005-09-11;55.0;106.28;52.0;100.48
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-09-11;53.0;103.01;53.0;103.01
SALTO OSORIO;78;Fio dagua;IGUACU;;S;SUL;2005-09-11;1616.0;223.99;37.0;5.13
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;2005-09-11;2331.0;229.64;179.0;17.63
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2005-09-11;16.0;89.66;16.0;89.66
SANTA CECILIA;125;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2005-09-11;0.0;0.0;0.0;0.0
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;2005-09-11;204.0;227.45;197.0;219.64
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-09-11;625.0;103.93;625.0;103.93
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;2005-09-11;2336.0;244.26;245.0;25.62
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2005-09-11;163.0;74.92;163.0;74.92
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2005-09-11;232.0;98.48;232.0;98.48
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-09-11;28.0;103.1;28.0;103.1
STA.CLARA-MG;283;Fio dagua;MUCURI;;SE;SUDESTE;2005-09-11;20.0;100.62;20.0;100.62
TAQUARUÇU;62;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-09-11;216.0;102.1;216.0;102.1
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;;SE;SUDESTE;2005-09-11;201.0;110.0;201.0;110.0
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2005-09-11;99.0;108.69;99.0;108.69
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;2005-09-11;1023.0;81.49;1023.0;81.49
VOLTA GRANDE;11;Fio dagua;GRANDE;;SE;SUDESTE;2005-09-11;155.0;120.37;155.0;120.37
XINGO;178;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2005-09-11;1050.0;95.17;1050.0;95.17
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-09-12;534.0;114.02;534.0;114.02
AIMORES;143;Fio dagua;DOCE;;SE;SUDESTE;2005-09-12;111.0;116.95;63.0;66.38
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;2005-09-12;38.0;96.31;38.0;96.31
BARIRI;38;Fio dagua;TIETE;;SE;SUDESTE;2005-09-12;50.0;102.07;50.0;102.07
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;2005-09-12;0.0;;0.0;
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;2005-09-12;83.0;95.75;83.0;95.75
C. DOURADA;32;Fio dagua;PARANAIBA;;SE;SUDESTE;2005-09-12;164.0;95.83;164.0;95.83
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-09-12;23.0;112.58;23.0;112.58
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-09-12;14.0;108.91;14.0;108.91
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;2005-09-12;0.0;;0.0;
CANA BRAVA;252;Fio dagua;TOCANTINS;;SE;SUDESTE;2005-09-12;65.0;67.94;65.0;67.94
CANDONGA;139;Fio dagua;DOCE;;SE;SUDESTE;2005-09-12;36.0;92.36;36.0;92.36
CANOAS I;52;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-09-12;60.0;109.33;60.0;109.33
CANOAS II;51;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-09-12;48.0;106.4;48.0;106.4
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2005-09-12;445.0;127.44;445.0;127.44
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2005-09-12;198.0;117.44;198.0;117.44
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-09-12;99.0;102.34;99.0;102.34
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;2005-09-12;12.0;57.09;12.0;57.09
D. FRANCISCA;114;Fio dagua;JACUI;;S;SUL;2005-09-12;302.0;183.31;102.0;61.91
E. DA CUNHA;15;Fio dagua;GRANDE;;SE;SUDESTE;2005-09-12;33.0;105.74;33.0;105.74
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-09-12;206.0;110.46;206.0;110.46
FONTES;132;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-09-12;20.0;78.28;20.0;78.28
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2005-09-12;57.0;86.77;57.0;86.77
FUNIL-MG;4;Fio dagua;GRANDE;;SE;SUDESTE;2005-09-12;43.0;87.5;43.0;87.5
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-09-12;324.0;98.96;324.0;98.96
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;2005-09-12;2364.0;284.87;575.0;69.29
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;2005-09-12;167.0;140.76;167.0;140.76
GUAPORE;196;Fio dagua;AMAZONAS;;SE;SUDESTE;2005-09-12;43.0;103.74;43.0;103.74
GUILM. AMORIM;192;Fio dagua;DOCE;;SE;SUDESTE;2005-09-12;42.0;110.06;42.0;110.06
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2005-09-12;206.0;124.87;206.0;124.87
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2005-09-12;920.0;96.24;920.0;96.24
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2005-09-12;64.0;104.62;64.0;104.62
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2005-09-12;81.0;107.45;81.0;107.45
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-09-12;62.0;112.5;62.0;112.5
ITÁ;92;Fio dagua;URUGUAI;;S;SUL;2005-09-12;2150.0;150.04;2050.0;143.07
ITAIPU;66;Fio dagua;PARANA;;SE;SUDESTE;2005-09-12;7063.0;106.94;7063.0;106.94
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2005-09-12;432.0;95.83;432.0;95.83
