nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;ena_data;ena_bruta_res_mwmed;ena_bruta_res_percentualmlt;ena_armazenavel_res_mwmed;ena_armazenavel_res_percentualmlt
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;2007-08-05;824.0;134.14;824.0;134.14
CANA BRAVA;252;Fio dagua;TOCANTINS;;SE;SUDESTE;2007-08-05;70.0;68.91;70.0;68.91
CANDONGA;139;Fio dagua;DOCE;;SE;SUDESTE;2007-08-05;38.0;97.01;38.0;97.01
CANOAS I;52;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-08-05;59.0;117.44;59.0;117.44
CANOAS II;51;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-08-05;47.0;114.12;47.0;114.12
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2007-08-05;386.0;122.35;386.0;122.35
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2007-08-05;172.0;114.4;172.0;114.4
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-08-05;131.0;116.69;131.0;116.69
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-08-05;23.0;69.98;23.0;69.98
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;2007-08-05;22.0;90.48;22.0;90.48
D. FRANCISCA;114;Fio dagua;JACUI;;S;SUL;2007-08-05;158.0;109.67;158.0;109.67
DARDANELOS;310;Fio dagua;AMAZONAS;;SE;SUDESTE;2007-08-05;57.0;114.65;57.0;114.65
E. DA CUNHA;15;Fio dagua;GRANDE;;SE;SUDESTE;2007-08-05;39.0;128.56;39.0;128.56
EDGARD SOUZA;107;Reservatório Com Usina de Bombeamento;TIETE;;SE;SUDESTE;2007-08-05;0.0;;0.0;
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-08-05;307.0;144.9;307.0;144.9
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;2007-08-05;0.0;;0.0;
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-08-05;22.0;118.66;22.0;118.66
FONTES;132;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-08-05;25.0;107.19;25.0;107.19
FUNDÃO;72;Fio dagua;IGUACU;;S;SUL;2007-08-05;43.0;54.85;43.0;54.85
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2007-08-05;56.0;88.16;56.0;88.16
FUNIL-MG;4;Fio dagua;GRANDE;;SE;SUDESTE;2007-08-05;42.0;87.52;42.0;87.52
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-08-05;336.0;107.05;336.0;107.05
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;2007-08-05;455.0;64.22;455.0;64.22
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;2007-08-05;91.0;95.38;91.0;95.38
GUAPORE;196;Fio dagua;AMAZONAS;;SE;SUDESTE;2007-08-05;43.0;103.07;43.0;103.07
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;2007-08-05;0.0;;0.0;
GUILM. AMORIM;192;Fio dagua;DOCE;;SE;SUDESTE;2007-08-05;36.0;94.95;36.0;94.95
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2007-08-05;104.0;84.11;104.0;84.11
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2007-08-05;1444.0;143.7;1444.0;143.7
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2007-08-05;80.0;138.46;80.0;138.46
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2007-08-05;83.0;112.79;83.0;112.79
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-08-05;60.0;111.09;60.0;111.09
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;2007-08-05;55.0;104.09;55.0;104.09
ITÁ;92;Fio dagua;URUGUAI;;S;SUL;2007-08-05;1955.0;158.41;1495.0;121.14
ITAIPU;66;Fio dagua;PARANA;;SE;SUDESTE;2007-08-05;10795.0;163.95;10209.0;155.05
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2007-08-05;463.0;91.77;463.0;91.77
ITAPEBI;154;Fio dagua;JEQUITINHONHA;;NE;NORDESTE;2007-08-05;76.0;92.27;76.0;92.27
ITAUBA;113;Fio dagua;JACUI;;S;SUL;2007-08-05;312.0;109.71;312.0;109.71
ITIQUIRA I;304;Fio dagua;PARAGUAI;;SE;SUDESTE;2007-08-05;40.0;110.78;40.0;110.78
ITIQUIRA II;305;Fio dagua;PARAGUAI;;SE;SUDESTE;2007-08-05;65.0;110.57;65.0;110.57
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-08-05;534.0;121.84;534.0;121.84
ITUTINGA;2;Fio dagua;GRANDE;;SE;SUDESTE;2007-08-05;14.0;91.72;14.0;91.72
JACUI;112;Fio dagua;JACUI;;S;SUL;2007-08-05;253.0;111.79;253.0;111.79
JAGUARA;9;Fio dagua;GRANDE;;SE;SUDESTE;2007-08-05;209.0;110.16;209.0;110.16
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2007-08-05;6.0;69.9;6.0;69.9
JAURU;195;Fio dagua;PARAGUAI;;SE;SUDESTE;2007-08-05;61.0;92.5;61.0;92.5
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;2007-08-05;0.0;;0.0;
JUPIA;45;Fio dagua;PARANA;;SE;SUDESTE;2007-08-05;905.0;144.43;905.0;144.43
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2007-08-05;45.0;103.69;45.0;103.69
L. C. BARRETO;8;Fio dagua;GRANDE;;SE;SUDESTE;2007-08-05;285.0;109.07;285.0;109.07
LAJEADO;261;Fio dagua;TOCANTINS;;SE;SUDESTE;2007-08-05;125.0;63.22;125.0;63.22
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2007-08-05;0.0;;0.0;
LIMOEIRO;16;Fio dagua;GRANDE;;SE;SUDESTE;2007-08-05;11.0;129.01;11.0;129.01
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-08-05;163.0;107.77;163.0;107.77
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;2007-08-05;1565.0;179.98;1189.0;136.74
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;2007-08-05;25.0;71.0;25.0;71.0
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-08-05;576.0;133.34;576.0;133.34
MASCARENHAS;144;Fio dagua;DOCE;;SE;SUDESTE;2007-08-05;76.0;91.83;76.0;91.83
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-08-05;109.0;112.79;109.0;112.79
MONTE CLARO;98;Fio dagua;JACUI;;S;SUL;2007-08-05;201.0;135.29;111.0;74.71
MOXOTO;173;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2007-08-05;101.0;91.11;101.0;91.11
N. AVANHANDAVA;42;Fio dagua;TIETE;;SE;SUDESTE;2007-08-05;152.0;143.64;152.0;143.64
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-08-05;223.0;89.42;223.0;89.42
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-08-05;126.0;94.86;126.0;94.86
OURINHOS;249;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-08-05;26.0;117.62;26.0;117.62
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2007-08-05;393.0;90.87;393.0;90.87
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2007-08-05;561.0;90.83;561.0;90.83
P. COLOMBIA;12;Fio dagua;GRANDE;;SE;SUDESTE;2007-08-05;140.0;118.33;140.0;118.33
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2007-08-05;23.0;78.63;23.0;78.63
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;2007-08-05;344.0;218.0;341.0;216.1
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;2007-08-05;115.0;111.69;115.0;111.69
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;2007-08-05;27.0;67.51;27.0;67.51
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2007-08-05;68.0;59.85;-40.0;-35.21
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-08-05;30.0;91.94;30.0;91.94
PICADA;126;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-08-05;20.0;84.39;20.0;84.39
PIRAJU;48;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-08-05;37.0;105.91;37.0;105.91
PONTE DE PEDRA;281;Fio dagua;PARAGUAI;;SE;SUDESTE;2007-08-05;146.0;102.21;146.0;102.21
PONTE NOVA;105;Reservatório sem usina;TIETE;;SE;SUDESTE;2007-08-05;0.0;;0.0;
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;2007-08-05;27.0;88.72;27.0;88.72
PORTO PRIMAVERA;46;Fio dagua;PARANA;;SE;SUDESTE;2007-08-05;1060.0;159.36;1060.0;159.36
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;2007-08-05;113.0;143.28;113.0;143.28
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;2007-08-05;62.0;67.49;62.0;67.49
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2007-08-05;49.0;105.38;49.0;105.38
ROSAL;217;Fio dagua;ITABAPOANA;;SE;SUDESTE;2007-08-05;31.0;126.48;31.0;126.48
ROSANA;63;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-08-05;228.0;125.74;228.0;125.74
SA CARVALHO;193;Fio dagua;DOCE;;SE;SUDESTE;2007-08-05;35.0;92.25;28.0;73.8
SALTO CAXIAS;82;Fio dagua;IGUACU;;S;SUL;2007-08-05;455.0;60.96;455.0;60.96
SALTO GRANDE CM;134;Fio dagua;DOCE;;SE;SUDESTE;2007-08-05;49.0;90.98;46.0;85.41
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-08-05;53.0;113.09;53.0;113.09
SALTO OSORIO;78;Fio dagua;IGUACU;;S;SUL;2007-08-05;403.0;65.44;403.0;65.44
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;2007-08-05;566.0;65.7;566.0;65.7
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2007-08-05;14.0;83.55;14.0;83.55
SANTA CECILIA;125;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2007-08-05;0.0;0.0;0.0;0.0
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;2007-08-05;39.0;53.27;39.0;53.27
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-08-05;934.0;140.27;934.0;140.27
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;2007-08-05;558.0;68.01;558.0;68.01
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2007-08-05;168.0;73.13;168.0;73.13
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2007-08-05;254.0;96.39;254.0;96.39
SOBRADINHO INCR;168;Posto incremental;SAO FRANCISCO;;NE;NORDESTE;2007-08-05;0.0;;0.0;
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-08-05;24.0;89.38;24.0;89.38
STA.CLARA-MG;283;Fio dagua;MUCURI;;SE;SUDESTE;2007-08-05;30.0;131.95;30.0;131.95
TAQUARUÇU;62;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-08-05;240.0;124.87;240.0;124.87
TOCOS;180;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2007-08-05;0.0;;0.0;
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;;SE;SUDESTE;2007-08-05;260.0;147.57;260.0;147.57
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2007-08-05;114.0;122.37;64.0;68.7
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;2007-08-05;1239.0;77.91;1239.0;77.91
VIGARIO;182;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2007-08-05;0.0;;0.0;
VOLTA GRANDE;11;Fio dagua;GRANDE;;SE;SUDESTE;2007-08-05;146.0;115.36;146.0;115.36
XINGO;178;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2007-08-05;1121.0;90.81;1121.0;90.81
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-08-06;662.0;138.89;662.0;138.89
AIMORES;143;Fio dagua;DOCE;;SE;SUDESTE;2007-08-06;88.0;89.4;88.0;89.4
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;2007-08-06;41.0;112.13;41.0;112.13
BARIRI;38;Fio dagua;TIETE;;SE;SUDESTE;2007-08-06;53.0;115.9;53.0;115.9
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;2007-08-06;670.0;128.75;399.0;76.68
BILL E PEDRAS;888;Reservatório sem usina;TIETE;;SE;SUDESTE;2007-08-06;0.0;;0.0;
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;2007-08-06;0.0;;0.0;
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;2007-08-06;88.0;99.26;88.0;99.26
C. DOURADA;32;Fio dagua;PARANAIBA;;SE;SUDESTE;2007-08-06;232.0;120.22;232.0;120.22
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-08-06;90.0;111.07;90.0;111.07
C.BRANCO-2;28;Fio dagua;PARANAIBA;;SE;SUDESTE;2007-08-06;74.0;108.94;74.0;108.94
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-08-06;23.0;115.43;20.0;100.38
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-08-06;11.0;89.47;11.0;89.47
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;2007-08-06;763.0;124.21;763.0;124.21
CANA BRAVA;252;Fio dagua;TOCANTINS;;SE;SUDESTE;2007-08-06;71.0;69.89;71.0;69.89
CANDONGA;139;Fio dagua;DOCE;;SE;SUDESTE;2007-08-06;37.0;94.45;37.0;94.45
CANOAS I;52;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-08-06;54.0;107.49;54.0;107.49
CANOAS II;51;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-08-06;44.0;106.84;44.0;106.84
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2007-08-06;354.0;112.21;354.0;112.21
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2007-08-06;158.0;105.09;158.0;105.09
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-08-06;126.0;112.23;126.0;112.23
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-08-06;22.0;66.94;22.0;66.94
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;2007-08-06;23.0;94.59;23.0;94.59
D. FRANCISCA;114;Fio dagua;JACUI;;S;SUL;2007-08-06;158.0;109.67;158.0;109.67
DARDANELOS;310;Fio dagua;AMAZONAS;;SE;SUDESTE;2007-08-06;55.0;110.62;55.0;110.62
E. DA CUNHA;15;Fio dagua;GRANDE;;SE;SUDESTE;2007-08-06;38.0;125.26;38.0;125.26
EDGARD SOUZA;107;Reservatório Com Usina de Bombeamento;TIETE;;SE;SUDESTE;2007-08-06;0.0;;0.0;
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-08-06;292.0;137.82;292.0;137.82
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;2007-08-06;0.0;;0.0;
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-08-06;22.0;118.66;22.0;118.66
FONTES;132;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-08-06;27.0;115.77;27.0;115.77
FUNDÃO;72;Fio dagua;IGUACU;;S;SUL;2007-08-06;41.0;52.3;41.0;52.3
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2007-08-06;54.0;85.01;54.0;85.01
FUNIL-MG;4;Fio dagua;GRANDE;;SE;SUDESTE;2007-08-06;42.0;87.52;42.0;87.52
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-08-06;333.0;106.1;333.0;106.1
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;2007-08-06;411.0;58.01;411.0;58.01
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;2007-08-06;87.0;91.19;87.0;91.19
GUAPORE;196;Fio dagua;AMAZONAS;;SE;SUDESTE;2007-08-06;43.0;103.07;43.0;103.07
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;2007-08-06;0.0;;0.0;
GUILM. AMORIM;192;Fio dagua;DOCE;;SE;SUDESTE;2007-08-06;36.0;94.95;36.0;94.95
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2007-08-06;142.0;114.84;142.0;114.84
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2007-08-06;1378.0;137.13;1378.0;137.13
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2007-08-06;71.0;122.88;71.0;122.88
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2007-08-06;80.0;108.71;80.0;108.71
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-08-06;56.0;103.69;56.0;103.69
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;2007-08-06;53.0;100.31;53.0;100.31
ITÁ;92;Fio dagua;URUGUAI;;S;SUL;2007-08-06;1487.0;120.49;1109.0;89.86
ITAIPU;66;Fio dagua;PARANA;;SE;SUDESTE;2007-08-06;10289.0;156.27;10209.0;155.05
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2007-08-06;468.0;92.76;468.0;92.76
ITAPEBI;154;Fio dagua;JEQUITINHONHA;;NE;NORDESTE;2007-08-06;78.0;94.69;78.0;94.69
ITAUBA;113;Fio dagua;JACUI;;S;SUL;2007-08-06;314.0;110.42;314.0;110.42
ITIQUIRA I;304;Fio dagua;PARAGUAI;;SE;SUDESTE;2007-08-06;40.0;110.78;40.0;110.78
ITIQUIRA II;305;Fio dagua;PARAGUAI;;SE;SUDESTE;2007-08-06;65.0;110.57;65.0;110.57
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-08-06;506.0;115.45;506.0;115.45
ITUTINGA;2;Fio dagua;GRANDE;;SE;SUDESTE;2007-08-06;14.0;91.72;14.0;91.72
JACUI;112;Fio dagua;JACUI;;S;SUL;2007-08-06;254.0;112.23;254.0;112.23
JAGUARA;9;Fio dagua;GRANDE;;SE;SUDESTE;2007-08-06;205.0;108.05;205.0;108.05
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2007-08-06;6.0;69.9;6.0;69.9
JAURU;195;Fio dagua;PARAGUAI;;SE;SUDESTE;2007-08-06;61.0;92.5;61.0;92.5
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;2007-08-06;0.0;;0.0;
JUPIA;45;Fio dagua;PARANA;;SE;SUDESTE;2007-08-06;860.0;137.24;860.0;137.24
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2007-08-06;43.0;99.08;43.0;99.08
L. C. BARRETO;8;Fio dagua;GRANDE;;SE;SUDESTE;2007-08-06;282.0;107.92;282.0;107.92
LAJEADO;261;Fio dagua;TOCANTINS;;SE;SUDESTE;2007-08-06;123.0;62.21;123.0;62.21
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2007-08-06;0.0;;0.0;
LIMOEIRO;16;Fio dagua;GRANDE;;SE;SUDESTE;2007-08-06;11.0;129.01;11.0;129.01
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-08-06;163.0;107.77;163.0;107.77
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;2007-08-06;1161.0;133.52;972.0;111.79
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;2007-08-06;25.0;71.0;23.0;65.32
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-08-06;544.0;125.93;544.0;125.93
MASCARENHAS;144;Fio dagua;DOCE;;SE;SUDESTE;2007-08-06;76.0;91.83;76.0;91.83
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-08-06;108.0;111.75;108.0;111.75
MONTE CLARO;98;Fio dagua;JACUI;;S;SUL;2007-08-06;146.0;98.27;125.0;84.13
MOXOTO;173;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2007-08-06;102.0;92.02;102.0;92.02
N. AVANHANDAVA;42;Fio dagua;TIETE;;SE;SUDESTE;2007-08-06;147.0;138.92;147.0;138.92
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-08-06;216.0;86.62;216.0;86.62
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-08-06;129.0;97.12;129.0;97.12
OURINHOS;249;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-08-06;23.0;104.05;23.0;104.05
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2007-08-06;397.0;91.8;397.0;91.8
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2007-08-06;567.0;91.8;567.0;91.8
P. COLOMBIA;12;Fio dagua;GRANDE;;SE;SUDESTE;2007-08-06;134.0;113.26;134.0;113.26
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2007-08-06;21.0;71.79;21.0;71.79
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;2007-08-06;331.0;209.76;329.0;208.5
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;2007-08-06;115.0;111.69;115.0;111.69
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;2007-08-06;26.0;65.01;26.0;65.01
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2007-08-06;69.0;60.73;69.0;60.73
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-08-06;29.0;88.87;29.0;88.87
PICADA;126;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-08-06;20.0;84.39;20.0;84.39
PIRAJU;48;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-08-06;35.0;100.18;35.0;100.18
PONTE DE PEDRA;281;Fio dagua;PARAGUAI;;SE;SUDESTE;2007-08-06;145.0;101.51;145.0;101.51
PONTE NOVA;105;Reservatório sem usina;TIETE;;SE;SUDESTE;2007-08-06;0.0;;0.0;
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;2007-08-06;27.0;88.72;27.0;88.72
PORTO PRIMAVERA;46;Fio dagua;PARANA;;SE;SUDESTE;2007-08-06;990.0;148.84;990.0;148.84
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;2007-08-06;106.0;134.41;106.0;134.41
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;2007-08-06;64.0;69.67;64.0;69.67
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2007-08-06;50.0;107.53;50.0;107.53
ROSAL;217;Fio dagua;ITABAPOANA;;SE;SUDESTE;2007-08-06;31.0;126.48;31.0;126.48
ROSANA;63;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-08-06;212.0;116.92;212.0;116.92
SA CARVALHO;193;Fio dagua;DOCE;;SE;SUDESTE;2007-08-06;35.0;92.25;30.0;79.07
SALTO CAXIAS;82;Fio dagua;IGUACU;;S;SUL;2007-08-06;434.0;58.14;434.0;58.14
SALTO GRANDE CM;134;Fio dagua;DOCE;;SE;SUDESTE;2007-08-06;49.0;90.98;46.0;85.41
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-08-06;49.0;104.55;49.0;104.55
SALTO OSORIO;78;Fio dagua;IGUACU;;S;SUL;2007-08-06;389.0;63.17;389.0;63.17
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;2007-08-06;544.0;63.15;544.0;63.15
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2007-08-06;12.0;71.61;12.0;71.61
SANTA CECILIA;125;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2007-08-06;0.0;0.0;0.0;0.0
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;2007-08-06;37.0;50.54;37.0;50.54
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-08-06;917.0;137.72;917.0;137.72
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;2007-08-06;542.0;66.06;542.0;66.06
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2007-08-06;171.0;74.44;171.0;74.44
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2007-08-06;253.0;96.01;253.0;96.01
SOBRADINHO INCR;168;Posto incremental;SAO FRANCISCO;;NE;NORDESTE;2007-08-06;0.0;;0.0;
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-08-06;24.0;89.38;24.0;89.38
STA.CLARA-MG;283;Fio dagua;MUCURI;;SE;SUDESTE;2007-08-06;30.0;131.95;30.0;131.95
TAQUARUÇU;62;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-08-06;220.0;114.46;220.0;114.46
TOCOS;180;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2007-08-06;0.0;;0.0;
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;;SE;SUDESTE;2007-08-06;247.0;140.19;247.0;140.19
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2007-08-06;114.0;122.37;64.0;68.7
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;2007-08-06;1215.0;76.4;1215.0;76.4
VIGARIO;182;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2007-08-06;0.0;;0.0;
VOLTA GRANDE;11;Fio dagua;GRANDE;;SE;SUDESTE;2007-08-06;140.0;110.62;140.0;110.62
