ena_data,ena
2010-09-25,9675.3719
2010-09-26,9766.808280000001
2010-09-27,10436.05256
2010-09-28,11031.836009999999
2010-09-29,11651.56379
2010-09-30,12683.68833
2010-10-01,13243.87715
2010-10-02,12653.70321
2010-10-03,12760.19773
2010-10-04,13198.48783
2010-10-05,14430.03994
2010-10-06,15034.58211
2010-10-07,14055.28454
2010-10-08,14487.90545
2010-10-09,14278.21457
2010-10-10,13601.221370000001
2010-10-11,14614.74401
2010-10-12,14181.724720000002
2010-10-13,13349.10877
2010-10-14,12818.98293
2010-10-15,12470.40625
2010-10-16,12264.848380000001
2010-10-17,12094.105440000001
2010-10-18,11667.48918
2010-10-19,12525.60288
2010-10-20,12849.31438
2010-10-21,12932.3205
2010-10-22,12629.00021
2010-10-23,12299.2757
2010-10-24,12089.492549999999
2010-10-25,12293.70895
2010-10-26,12240.753110000001
2010-10-27,12282.17129
2010-10-28,12204.251240000001
2010-10-29,12365.105950000001
2010-10-30,12509.02183
2010-10-31,12262.981520000001
2010-11-01,14067.34723
2010-11-02,14320.03951
2010-11-03,14869.2577
2010-11-04,15131.338640000002
2010-11-05,15153.863730000001
2010-11-06,15165.913700000001
2010-11-07,15226.49451
2010-11-08,15875.5896
2010-11-09,15821.51307
2010-11-10,14899.01216
2010-11-11,14994.1525
2010-11-12,16159.855730000001
2010-11-13,16295.12366
2010-11-14,16722.9892
2010-11-15,17134.5068
2010-11-16,17824.20303
2010-11-17,19022.93924
2010-11-18,19606.07029
2010-11-19,19710.39505
2010-11-20,19675.90745
2010-11-21,19882.57807
2010-11-22,20396.48153
2010-11-23,21171.05462
2010-11-24,21663.76858
2010-11-25,21931.61493
2010-11-26,22024.00316
2010-11-27,21944.65121
2010-11-28,21802.42792
2010-11-29,21943.7093
2010-11-30,21872.225850000003
2010-12-01,21518.67828
2010-12-02,22250.64981
2010-12-03,22909.61304
2010-12-04,22852.11445
2010-12-05,23558.03095
2010-12-06,25338.549170000002
2010-12-07,25481.73213
2010-12-08,26994.28724
2010-12-09,27957.5788
2010-12-10,27233.08403
2010-12-11,26184.09499
2010-12-12,24842.53169
2010-12-13,27453.305930000002
2010-12-14,27779.51236
2010-12-15,28975.72756
2010-12-16,28808.52128
2010-12-17,29835.5055
2010-12-18,29029.755510000003
2010-12-19,29010.94865
2010-12-20,29797.09124
2010-12-21,29836.579560000002
2010-12-22,29310.74403
2010-12-23,29615.816310000002
2010-12-24,29434.89784
2010-12-25,28216.11876
2010-12-26,30097.964819999997
2010-12-27,31911.16858
2010-12-28,32619.838
2010-12-29,33323.86224
2010-12-30,34810.19133
2010-12-31,36186.64364
2011-01-01,37254.95965
2011-01-02,39907.48777
2011-01-03,40952.68894
2011-01-04,42014.8341
2011-01-05,43914.31199
2011-01-06,44765.58874
2011-01-07,45916.76663
2011-01-08,46381.24781
2011-01-09,47023.89578
2011-01-10,47562.24079
2011-01-11,48267.31308
2011-01-12,48521.86673
2011-01-13,49145.81903
2011-01-14,50228.290010000004
2011-01-15,51275.23046
2011-01-16,51656.73449
2011-01-17,52438.37969
2011-01-18,52418.5929
2011-01-19,51545.16036
2011-01-20,50555.59511
2011-01-21,49769.69984
2011-01-22,49235.70966
2011-01-23,46903.11743
2011-01-24,46403.211070000005
2011-01-25,45437.83775
2011-01-26,44049.54427
2011-01-27,42182.30139
2011-01-28,40862.460250000004
2011-01-29,38833.88658
2011-01-30,36466.57231
2011-01-31,35990.85863
2011-02-01,35265.24096
2011-02-02,34319.86021
2011-02-03,33132.293730000005
2011-02-04,32392.62701
2011-02-05,32204.23268
2011-02-06,30898.985790000002
2011-02-07,31025.06353
2011-02-08,30861.02211
2011-02-09,30057.71861
2011-02-10,29159.92775
2011-02-11,28759.93465
2011-02-12,29223.0633
2011-02-13,27341.033929999998
2011-02-14,29340.78136
2011-02-15,29333.59803
2011-02-16,28933.786790000002
2011-02-17,29240.35082
2011-02-18,29566.48583
2011-02-19,29510.18821
2011-02-20,28475.57887
2011-02-21,29774.52812
2011-02-22,30378.44608
2011-02-23,30305.74156
2011-02-24,31005.057279999997
2011-02-25,30837.70881
2011-02-26,31053.64172
2011-02-27,30765.79577
2011-02-28,33616.07122
2011-03-01,35147.778490000004
2011-03-02,36154.94406
2011-03-03,38184.04427
2011-03-04,39014.69731
2011-03-05,37170.10293
2011-03-06,35304.53685
2011-03-07,40192.40338
2011-03-08,40786.74718
2011-03-09,43720.63306
2011-03-10,45132.93411
2011-03-11,46778.88947
2011-03-12,46936.90483
2011-03-13,43124.5717
2011-03-14,44417.14293
2011-03-15,41977.37877
2011-03-16,40613.27023
2011-03-17,40147.14501
2011-03-18,39960.723750000005
2011-03-19,37812.67048
2011-03-20,37003.99793
2011-03-21,39793.417480000004
2011-03-22,40922.91568
2011-03-23,40407.72001
2011-03-24,40899.676120000004
2011-03-25,41238.98898
2011-03-26,40238.05233
2011-03-27,40190.81082
2011-03-28,40610.01967
2011-03-29,39618.23455
2011-03-30,37772.560280000005
2011-03-31,36792.74503
2011-04-01,37362.14909
2011-04-02,36536.41707
2011-04-03,33967.94054
2011-04-04,35634.79423
2011-04-05,36808.73395
2011-04-06,36685.263680000004
2011-04-07,35730.84986
2011-04-08,34850.85461
2011-04-09,33497.48891
2011-04-10,31052.51209
2011-04-11,32373.624590000003
2011-04-12,31557.09275
2011-04-13,31958.60952
2011-04-14,31504.63166
2011-04-15,29414.87323
2011-04-16,29252.96125
2011-04-17,28130.57775
2011-04-18,29307.01746
2011-04-19,29798.72516
2011-04-20,28551.99614
2011-04-21,26141.27984
2011-04-22,25097.27722
2011-04-23,26173.6323
2011-04-24,25027.74447
2011-04-25,26167.56181
2011-04-26,26637.24972
2011-04-27,26795.70152
2011-04-28,26499.63755
2011-04-29,26255.65729
2011-04-30,25841.197190000003
2011-05-01,24944.78048
2011-05-02,25817.19772
2011-05-03,25927.66359
2011-05-04,25619.21483
2011-05-05,25432.686700000002
2011-05-06,25064.05512
2011-05-07,22651.013600000002
2011-05-08,21674.38611
2011-05-09,21905.70735
2011-05-10,23108.05237
2011-05-11,22810.37301
2011-05-12,22692.43802
2011-05-13,22058.08909
2011-05-14,21481.17752
2011-05-15,21224.39968
2011-05-16,21097.87509
2011-05-17,21294.815140000002
2011-05-18,20837.576680000002
2011-05-19,20436.74171
2011-05-20,20059.1116
2011-05-21,19836.577380000002
2011-05-22,18741.7537
2011-05-23,19251.71705
2011-05-24,19046.550600000002
2011-05-25,18966.55855
2011-05-26,18765.62645
2011-05-27,18497.4975
2011-05-28,18258.44585
2011-05-29,17523.43846
2011-05-30,17776.97347
2011-05-31,17582.16834
2011-06-01,17366.40632
2011-06-02,17174.45257
2011-06-03,17055.2782
2011-06-04,16969.79054
2011-06-05,17007.03137
2011-06-06,16931.80525
2011-06-07,17340.63188
2011-06-08,17653.8073
2011-06-09,18021.5238
2011-06-10,18331.07317
2011-06-11,19115.9476
2011-06-12,19571.685120000002
2011-06-13,20129.56262
2011-06-14,20072.57825
2011-06-15,19896.92939
2011-06-16,19563.26885
2011-06-17,19077.92282
2011-06-18,18898.64129
2011-06-19,18526.406310000002
2011-06-20,18093.20826
2011-06-21,17807.43774
2011-06-22,18327.08557
2011-06-23,18492.86045
2011-06-24,18719.04869
2011-06-25,18213.15234
2011-06-26,17919.22701
2011-06-27,17732.66455
2011-06-28,17119.71468
2011-06-29,16666.91781
2011-06-30,16797.02103
2011-07-01,18143.65787
2011-07-02,18725.144350000002
2011-07-03,19925.416
2011-07-04,20536.63411
2011-07-05,19714.853740000002
2011-07-06,18751.71885
2011-07-07,18939.307080000002
2011-07-08,18512.40941
2011-07-09,17847.45851
2011-07-10,16577.48946
2011-07-11,17100.82194
2011-07-12,16597.498069999998
2011-07-13,16572.347840000002
2011-07-14,16671.01127
2011-07-15,16304.41645
2011-07-16,16104.804830000001
2011-07-17,16411.27844
2011-07-18,17633.47338
2011-07-19,17575.275840000002
2011-07-20,17249.9701
2011-07-21,15665.54768
2011-07-22,17091.10334
2011-07-23,16338.482590000001
2011-07-24,15430.63139
2011-07-25,15520.18709
2011-07-26,16217.404690000001
2011-07-27,15996.71961
2011-07-28,15493.26833
2011-07-29,15272.23089
2011-07-30,14042.377690000001
2011-07-31,14558.75764
2011-08-01,13842.38387
2011-08-02,13843.220940000001
2011-08-03,15332.726200000001
2011-08-04,16714.21899
2011-08-05,17473.25562
2011-08-06,17337.90635
2011-08-07,16550.881080000003
2011-08-08,16180.64082
2011-08-09,13551.71299
2011-08-10,14547.99644
2011-08-11,17390.13727
2011-08-12,16375.364580000001
2011-08-13,15651.36653
2011-08-14,13838.87972
2011-08-15,13830.60248
2011-08-16,14303.47737
2011-08-17,14614.53272
2011-08-18,14503.59895
2011-08-19,11864.17095
2011-08-20,13300.641350000002
2011-08-21,13743.97395
2011-08-22,14616.18857
2011-08-23,13367.637420000001
2011-08-24,14684.754860000001
2011-08-25,14666.226490000001
2011-08-26,13502.88845
2011-08-27,12500.56764
2011-08-28,11143.244920000001
2011-08-29,12891.834690000002
2011-08-30,11029.09532
2011-08-31,13721.74949
2011-09-01,15369.53829
2011-09-02,13684.79777
2011-09-03,11120.99259
2011-09-04,10924.491450000001
2011-09-05,12964.801580000001
2011-09-06,12794.55574
2011-09-07,10061.81469
2011-09-08,9735.89335
2011-09-09,9829.09821
2011-09-10,11742.53066
2011-09-11,11375.36389
2011-09-12,11943.880190000002
2011-09-13,12005.185889999999
2011-09-14,11889.61923
2011-09-15,11496.387780000001
2011-09-16,11131.629130000001
2011-09-17,10725.379990000001
2011-09-18,10340.071030000001
2011-09-19,10777.7348
2011-09-20,10827.35029
2011-09-21,11002.95382
2011-09-22,10932.44456
2011-09-23,11088.38551
2011-09-24,11507.28705
2011-09-25,11211.44388
2011-09-26,10625.21847
2011-09-27,9854.59382
2011-09-28,10308.36115
2011-09-29,10101.94039
2011-09-30,9072.96937
2011-10-01,9800.834499999999
2011-10-02,9924.526460000001
2011-10-03,10082.80873
2011-10-04,10222.58698
2011-10-05,10239.33921
2011-10-06,10411.51405
2011-10-07,10561.26338
2011-10-08,10870.61987
2011-10-09,11163.22342
2011-10-10,11569.541510000001
2011-10-11,12002.87452
2011-10-12,12597.90011
2011-10-13,15327.471050000002
2011-10-14,16969.62616
2011-10-15,17852.692300000002
2011-10-16,18403.31055
2011-10-17,20484.55285
2011-10-18,21874.81534
2011-10-19,21771.56422
2011-10-20,20805.05892
2011-10-21,21271.02334
2011-10-22,20599.48296
2011-10-23,19953.636870000002
2011-10-24,19881.3902
2011-10-25,19738.19036
2011-10-26,19116.23512
2011-10-27,18339.35621
2011-10-28,17859.38855
2011-10-29,16158.91891
2011-10-30,14631.86743
2011-10-31,15479.12996
2011-11-01,15646.68898
2011-11-02,14802.34431
2011-11-03,14564.27915
2011-11-04,14881.39586
2011-11-05,14120.24662
2011-11-06,12657.80532
2011-11-07,13293.496760000002
2011-11-08,13275.41249
2011-11-09,12801.77663
2011-11-10,12352.1828
2011-11-11,12189.22779
2011-11-12,11873.39611
2011-11-13,10985.76596
2011-11-14,11534.30856
2011-11-15,15133.029980000001
2011-11-16,17817.57689
2011-11-17,18907.65713
2011-11-18,19493.90269
2011-11-19,18151.11182
2011-11-20,17284.01391
2011-11-21,18493.07734
2011-11-22,18849.16887
2011-11-23,19407.73369
2011-11-24,19377.37352
2011-11-25,19741.51736
2011-11-26,18105.90178
2011-11-27,18590.61689
2011-11-28,19438.92163
2011-11-29,19527.8072
2011-11-30,19952.637169999998
2011-12-01,20390.643930000002
2011-12-02,20721.879399999998
2011-12-03,19903.171150000002
2011-12-04,20161.17391
2011-12-05,20502.0403
2011-12-06,20140.99721
2011-12-07,19735.04837
2011-12-08,19616.425909999998
2011-12-09,19821.57879
2011-12-10,21242.58106
2011-12-11,21912.4977
2011-12-12,24918.94143
2011-12-13,27125.74021
2011-12-14,27709.84298
2011-12-15,28682.73893
2011-12-16,30297.4476
2011-12-17,31293.168410000002
2011-12-18,32050.96413
2011-12-19,33833.10325
2011-12-20,33980.83142
2011-12-21,33703.176830000004
2011-12-22,32546.40297
2011-12-23,31460.42916
2011-12-24,28796.185
2011-12-25,27648.31863
2011-12-26,28398.82281
2011-12-27,28840.55267
2011-12-28,29060.40006
2011-12-29,29564.51175
2011-12-30,29874.81123
2011-12-31,30660.13736
2012-01-01,30799.198050000003
2012-01-02,34120.14588
2012-01-03,37291.75656
2012-01-04,39835.981700000004
2012-01-05,40335.54082
2012-01-06,40365.568960000004
2012-01-07,41097.697980000004
2012-01-08,41228.88021
2012-01-09,42725.52732
2012-01-10,44313.640550000004
2012-01-11,45823.57796
2012-01-12,47745.7274
2012-01-13,48321.99843
2012-01-14,48672.18892
2012-01-15,49087.02835
2012-01-16,48598.22218
2012-01-17,47433.53664
2012-01-18,47031.42474
2012-01-19,47094.60878
2012-01-20,46762.86995
2012-01-21,45766.01548
2012-01-22,44060.19474
2012-01-23,43155.31695
2012-01-24,43396.74455
2012-01-25,43004.57779
2012-01-26,41832.19349
2012-01-27,40062.0351
2012-01-28,37878.125700000004
2012-01-29,35727.26526
2012-01-30,36270.81056
2012-01-31,37058.06057
2012-02-01,38550.24826
2012-02-02,37913.13282
2012-02-03,38191.16414
2012-02-04,37554.75054
2012-02-05,34858.735010000004
2012-02-06,34486.62744
2012-02-07,32591.60367
2012-02-08,31034.47468
2012-02-09,30022.16598
2012-02-10,29585.705159999998
2012-02-11,29508.28811
2012-02-12,29158.42312
2012-02-13,30108.91057
2012-02-14,30205.32764
2012-02-15,30456.600300000002
2012-02-16,30354.17776
2012-02-17,29814.61399
2012-02-18,29058.28713
2012-02-19,28669.54933
2012-02-20,29189.2487
2012-02-21,28752.87245
2012-02-22,28443.84141
2012-02-23,28592.51257
2012-02-24,28866.33003
2012-02-25,28631.55222
2012-02-26,29035.28586
2012-02-27,29059.423880000002
2012-02-28,28118.38924
2012-02-29,28118.01333
2012-03-01,27703.77226
2012-03-02,26791.13655
2012-03-03,25295.824080000002
2012-03-04,24239.83028
2012-03-05,23952.63078
2012-03-06,23141.16388
2012-03-07,22408.54732
2012-03-08,21769.02842
2012-03-09,21118.11911
2012-03-10,20444.34475
2012-03-11,20034.57237
2012-03-12,19891.497330000002
2012-03-13,19612.658320000002
2012-03-14,19410.952830000002
2012-03-15,19741.36531
2012-03-16,20022.31796
2012-03-17,20710.54674
2012-03-18,21700.67117
2012-03-19,23271.920000000002
2012-03-20,23530.39807
2012-03-21,23332.65721
2012-03-22,23274.06245
2012-03-23,22998.93971
2012-03-24,22739.51172
2012-03-25,22883.05534
2012-03-26,23664.3819
2012-03-27,23487.21485
2012-03-28,23383.16733
2012-03-29,22783.92299
2012-03-30,22644.72724
2012-03-31,22561.11927
2012-04-01,22437.24249
2012-04-02,22216.79967
2012-04-03,21871.37983
2012-04-04,21799.77775
2012-04-05,21523.53469
2012-04-06,21281.31979
2012-04-07,20999.80035
2012-04-08,20701.87671
2012-04-09,20419.28546
2012-04-10,20164.96302
2012-04-11,20123.473430000002
2012-04-12,19985.25563
2012-04-13,19568.51117
2012-04-14,19398.87626
2012-04-15,18975.011160000002
2012-04-16,18864.68588
2012-04-17,18855.87734
2012-04-18,18638.86026
2012-04-19,18308.01577
2012-04-20,18059.21932
2012-04-21,17931.34981
2012-04-22,17985.7037
2012-04-23,18150.67234
2012-04-24,18353.55509
2012-04-25,18564.66478
2012-04-26,19940.46609
2012-04-27,21203.30941
2012-04-28,22140.419100000003
2012-04-29,23179.3074
2012-04-30,24388.71976
2012-05-01,24439.03288
2012-05-02,24234.6624
2012-05-03,23563.91008
2012-05-04,22643.89197
2012-05-05,21887.37473
2012-05-06,20998.55441
2012-05-07,20374.31081
2012-05-08,19630.658
2012-05-09,18992.40078
2012-05-10,18618.65662
2012-05-11,18232.501080000002
2012-05-12,17803.13394
2012-05-13,17579.13891
2012-05-14,17531.73673
2012-05-15,17793.293260000002
2012-05-16,18041.97737
2012-05-17,18080.721680000002
2012-05-18,18069.4245
2012-05-19,17867.74797
2012-05-20,17649.000330000003
2012-05-21,17350.79979
2012-05-22,17014.42263
2012-05-23,17033.38652
2012-05-24,16949.699520000002
2012-05-25,16908.76311
2012-05-26,16944.918120000002
2012-05-27,17071.14959
2012-05-28,17280.08128
2012-05-29,17302.30029
2012-05-30,17363.40549
2012-05-31,17174.39475
2012-06-01,17050.41111
2012-06-02,16817.28806
2012-06-03,17492.61409
2012-06-04,18471.04197
2012-06-05,20400.7046
2012-06-06,22082.59723
2012-06-07,23996.3886
2012-06-08,24252.58468
2012-06-09,23962.00278
2012-06-10,23479.35084
2012-06-11,23974.32851
2012-06-12,23017.281600000002
2012-06-13,23245.94314
2012-06-14,22421.08407
2012-06-15,21843.522820000002
2012-06-16,21537.83227
2012-06-17,19481.734350000002
2012-06-18,19192.988830000002
2012-06-19,20878.49059
2012-06-20,24765.93919
2012-06-21,24363.14443
2012-06-22,24081.25224
2012-06-23,26687.79725
2012-06-24,27076.053789999998
2012-06-25,27462.62859
2012-06-26,25809.68149
2012-06-27,24834.00536
2012-06-28,24031.24037
2012-06-29,23185.4545
2012-06-30,21626.44902
2012-07-01,20766.01812
2012-07-02,20449.47945
2012-07-03,20574.84715
2012-07-04,19872.81069
2012-07-05,18640.8191
2012-07-06,18108.94774
2012-07-07,18064.76859
2012-07-08,16784.58668
2012-07-09,17483.58353
2012-07-10,17074.024830000002
2012-07-11,17029.159880000003
2012-07-12,17030.76264
2012-07-13,16823.75283
2012-07-14,16533.81567
2012-07-15,15495.06902
2012-07-16,16120.505420000001
2012-07-17,16136.53301
2012-07-18,16084.603430000001
2012-07-19,16091.049110000002
2012-07-20,16155.352710000001
2012-07-21,16077.411820000001
2012-07-22,15919.28764
2012-07-23,15720.22758
2012-07-24,15345.92193
2012-07-25,15158.29207
2012-07-26,15256.46513
2012-07-27,15954.64271
2012-07-28,16292.02211
2012-07-29,16079.5323
2012-07-30,16534.02485
2012-07-31,15993.19269
2012-08-01,15559.63474
2012-08-02,15049.639250000002
2012-08-03,14456.09298
2012-08-04,13923.942710000001
2012-08-05,13658.02055
2012-08-06,13611.5241
2012-08-07,13256.24857
2012-08-08,12870.53384
2012-08-09,12604.31976
2012-08-10,12366.9136
2012-08-11,12100.8775
2012-08-12,11799.388140000001
2012-08-13,11551.350680000001
2012-08-14,11389.87896
2012-08-15,11209.209050000001
2012-08-16,11049.02844
2012-08-17,10981.90256
2012-08-18,10721.11362
2012-08-19,10566.712570000002
2012-08-20,10412.97795
2012-08-21,10313.03663
2012-08-22,10085.74286
2012-08-23,9927.81706
2012-08-24,9882.48479
2012-08-25,9829.40068
2012-08-26,9777.43016
2012-08-27,9792.33738
2012-08-28,9702.91359
2012-08-29,9655.17713
2012-08-30,9468.365160000001
2012-08-31,9154.60488
2012-09-01,8962.23267
2012-09-02,8869.94381
2012-09-03,8840.24941
2012-09-04,8685.73434
2012-09-05,8631.3808
2012-09-06,8651.6713
2012-09-07,8539.68793
2012-09-08,8430.35664
2012-09-09,8159.43912
2012-09-10,8819.97788
2012-09-11,8806.613360000001
2012-09-12,8890.3203
2012-09-13,8596.90149
2012-09-14,8186.279320000001
2012-09-15,7958.802430000001
2012-09-16,7840.6424099999995
2012-09-17,7691.9567400000005
2012-09-18,7767.401360000001
2012-09-19,8615.4987
2012-09-20,9168.27968
2012-09-21,9175.50257
2012-09-22,9101.77715
2012-09-23,9028.10042
2012-09-24,9735.7202
2012-09-25,10135.82025
2012-09-26,10405.064180000001
2012-09-27,10676.0245
2012-09-28,10634.7632
2012-09-29,10438.02234
2012-09-30,10296.287479999999
2012-10-01,10169.07617
2012-10-02,10078.86937
2012-10-03,10372.81674
2012-10-04,10207.82554
2012-10-05,9953.23432
2012-10-06,9455.30242
2012-10-07,8365.94082
2012-10-08,8413.52915
2012-10-09,7988.52966
2012-10-10,7926.82134
2012-10-11,7699.05911
2012-10-12,7620.4292000000005
2012-10-13,7597.7138
2012-10-14,7644.74928
2012-10-15,7614.2754
2012-10-16,7494.285140000001
2012-10-17,7481.42772
2012-10-18,7393.20275
2012-10-19,7441.03195
2012-10-20,7573.91689
2012-10-21,7709.04897
2012-10-22,8317.76359
2012-10-23,9486.64564
2012-10-24,9718.221
2012-10-25,9626.44572
2012-10-26,9889.442920000001
2012-10-27,10537.75005
2012-10-28,11128.22066
2012-10-29,10929.49325
2012-10-30,10553.167580000001
2012-10-31,10340.945670000001
2012-11-01,10114.54688
2012-11-02,10529.27958
2012-11-03,10581.56392
2012-11-04,10856.241150000002
2012-11-05,10937.46003
2012-11-06,11281.98653
2012-11-07,11195.01741
2012-11-08,11212.00379
2012-11-09,11729.952860000001
2012-11-10,13370.98133
2012-11-11,14181.712140000001
2012-11-12,14911.17449
2012-11-13,15835.9033
2012-11-14,16323.831240000001
2012-11-15,16598.06791
2012-11-16,16650.03886
2012-11-17,17171.81673
2012-11-18,17122.54074
2012-11-19,16432.91449
2012-11-20,15889.15835
2012-11-21,15660.16991
2012-11-22,15314.31839
2012-11-23,14978.22522
2012-11-24,14937.26177
2012-11-25,14946.55285
2012-11-26,15055.31753
2012-11-27,15443.10488
2012-11-28,15894.0191
2012-11-29,16414.357770000002
2012-11-30,16463.2861
2012-12-01,16443.64079
2012-12-02,16394.25798
2012-12-03,16397.4554
2012-12-04,16437.3334
2012-12-05,16397.18463
2012-12-06,16165.67783
2012-12-07,16025.332890000001
2012-12-08,15914.356660000001
2012-12-09,15781.628270000001
2012-12-10,15605.10613
2012-12-11,15626.9705
2012-12-12,16084.89715
2012-12-13,17131.805060000002
2012-12-14,17869.43029
2012-12-15,18710.35262
2012-12-16,19164.345110000002
2012-12-17,19526.04147
2012-12-18,19764.07246
2012-12-19,20380.85631
2012-12-20,20625.26379
2012-12-21,20502.3511
2012-12-22,20309.02686
2012-12-23,19862.45414
2012-12-24,19240.40914
2012-12-25,18714.97944
2012-12-26,18313.83778
2012-12-27,17729.08842
2012-12-28,17736.23373
2012-12-29,17960.49778
2012-12-30,18819.48128
2012-12-31,19141.82905
2013-01-01,19583.26018
2013-01-02,19934.593670000002
2013-01-03,20031.8541
2013-01-04,19810.41932
2013-01-05,19548.19113
2013-01-06,19578.40817
2013-01-07,19908.18393
2013-01-08,21186.91753
2013-01-09,22951.29142
2013-01-10,24549.199780000003
2013-01-11,25499.00459
2013-01-12,26646.600860000002
2013-01-13,27981.12077
2013-01-14,30115.41878
2013-01-15,31677.36401
2013-01-16,33302.10949
2013-01-17,35751.825450000004
2013-01-18,37514.69546
2013-01-19,38525.08244
2013-01-20,39160.78821
2013-01-21,39352.91277
2013-01-22,39069.71958
2013-01-23,38235.784550000004
2013-01-24,37920.95362
2013-01-25,37324.688089999996
2013-01-26,36805.179970000005
2013-01-27,37539.97598
2013-01-28,37760.709520000004
2013-01-29,38550.55364
2013-01-30,39487.84954
2013-01-31,39483.99187
2013-02-01,39556.28121
2013-02-02,39436.60978
2013-02-03,39713.97266
2013-02-04,40403.73266
2013-02-05,40781.179599999996
2013-02-06,40897.9648
2013-02-07,41249.008
2013-02-08,41389.02638
2013-02-09,41888.329190000004
2013-02-10,42115.54489
2013-02-11,42152.60011
2013-02-12,42076.16879
2013-02-13,41933.170750000005
2013-02-14,41847.05854
2013-02-15,41269.18019
2013-02-16,40423.88841
2013-02-17,39550.93164
2013-02-18,38266.60521
2013-02-19,36839.44468
2013-02-20,35124.88609
2013-02-21,33710.69777
2013-02-22,32728.679369999998
2013-02-23,31855.60454
2013-02-24,30634.9612
2013-02-25,29963.34293
2013-02-26,29386.26746
2013-02-27,28959.98484
2013-02-28,28670.43096
2013-03-01,28429.641990000004
2013-03-02,28415.09035
2013-03-03,28586.43586
2013-03-04,28711.604
2013-03-05,28732.402570000002
2013-03-06,29126.45467
2013-03-07,28828.20391
2013-03-08,28492.71426
2013-03-09,28158.762880000002
2013-03-10,28421.79183
2013-03-11,28976.24022
2013-03-12,30260.28528
2013-03-13,31811.64273
2013-03-14,33975.6275
2013-03-15,35699.21544
2013-03-16,35588.36959
2013-03-17,35092.5581
2013-03-18,34777.34519
2013-03-19,34197.648310000004
2013-03-20,34349.06373
2013-03-21,35490.90296
2013-03-22,36568.15088
2013-03-23,37687.438870000005
2013-03-24,37294.52665
2013-03-25,37352.54841
2013-03-26,37087.77481
2013-03-27,37216.30032
2013-03-28,37574.89139
2013-03-29,37273.39465
2013-03-30,37421.67029
2013-03-31,37006.43051
2013-04-01,36555.148310000004
2013-04-02,36078.96523
2013-04-03,35491.90449
2013-04-04,35158.37068
2013-04-05,35398.674960000004
2013-04-06,35756.327769999996
2013-04-07,36438.70711
2013-04-08,36720.78206
2013-04-09,37144.92457
2013-04-10,37535.9744
2013-04-11,37829.11236
2013-04-12,38862.1918
2013-04-13,38694.704600000005
2013-04-14,38164.78484
2013-04-15,40063.17066
2013-04-16,39841.86512
2013-04-17,38754.1342
2013-04-18,37162.311760000004
2013-04-19,36151.7492
2013-04-20,34614.77698
2013-04-21,32978.31789
2013-04-22,31420.28987
2013-04-23,30247.11878
2013-04-24,29120.287080000002
2013-04-25,27840.61477
2013-04-26,26671.00542
2013-04-27,25536.84238
2013-04-28,24675.62391
2013-04-29,24076.55588
2013-04-30,23465.19772
2013-05-01,22874.598270000002
2013-05-02,22283.89296
2013-05-03,21716.244590000002
2013-05-04,21229.29618
2013-05-05,20763.23372
2013-05-06,20505.805070000002
2013-05-07,20284.4886
2013-05-08,19986.82002
2013-05-09,19637.91848
2013-05-10,19229.39447
2013-05-11,18897.18833
2013-05-12,18633.41989
2013-05-13,18612.48343
2013-05-14,18662.19119
2013-05-15,19613.13015
2013-05-16,20013.38147
2013-05-17,19951.35074
2013-05-18,19823.57992
2013-05-19,19438.794560000002
2013-05-20,19210.77038
2013-05-21,18917.78961
2013-05-22,18607.76097
2013-05-23,18337.07188
2013-05-24,18140.89199
2013-05-25,18045.26342
2013-05-26,18218.97732
2013-05-27,18456.97321
2013-05-28,19034.4722
2013-05-29,20107.891050000002
2013-05-30,21418.80889
2013-05-31,23288.32976
2013-06-01,25416.72419
2013-06-02,27012.18995
2013-06-03,28921.98658
2013-06-04,30123.55467
2013-06-05,29956.07186
2013-06-06,29075.04146
2013-06-07,28299.596950000003
2013-06-08,26636.79893
2013-06-09,24445.13055
2013-06-10,23720.21545
2013-06-11,22593.3713
2013-06-12,21706.91289
2013-06-13,21390.37338
2013-06-14,20960.96357
2013-06-15,20618.778980000003
2013-06-16,20415.478010000003
2013-06-17,20298.29534
2013-06-18,20147.16323
2013-06-19,21061.55483
2013-06-20,21846.85959
2013-06-21,23269.85111
2013-06-22,23830.737800000003
2013-06-23,24736.513750000002
2013-06-24,21648.000490000002
2013-06-25,20251.75131
2013-06-26,21923.54688
2013-06-27,22064.81929
2013-06-28,23694.872610000002
2013-06-29,23633.66215
2013-06-30,22354.51554
2013-07-01,22109.66747
2013-07-02,21400.08278
2013-07-03,22846.675619999998
2013-07-04,21739.31101
2013-07-05,22764.59068
2013-07-06,22756.19017
2013-07-07,21138.640720000003
2013-07-08,22641.505400000002
2013-07-09,22137.01121
2013-07-10,21908.76672
2013-07-11,19402.20506
2013-07-12,19139.810110000002
2013-07-13,18458.03316
2013-07-14,17197.1059
2013-07-15,18009.04973
2013-07-16,17865.06123
2013-07-17,17260.15871
2013-07-18,16739.63785
2013-07-19,16276.647110000002
2013-07-20,16296.04865
2013-07-21,17270.96685
2013-07-22,16595.98787
2013-07-23,16981.47765
2013-07-24,17912.43153
2013-07-25,17691.0681
2013-07-26,17359.90555
2013-07-27,17460.17521
2013-07-28,16606.67119
2013-07-29,17238.01786
2013-07-30,17688.67624
2013-07-31,17169.44508
2013-08-01,16853.86841
2013-08-02,16480.0956
2013-08-03,16253.29087
2013-08-04,16184.40223
2013-08-05,16370.93362
